symbol,name,index,industry,price,monthly_high,retracement,pe_ratio,pb_ratio,market_cap,eastmoney_url
300031,宝通科技,702,未知,172.75,184.03,0.06129435418138347,52.59,2.97,11473659443.0,https://quote.eastmoney.com/concept/sz300031.html?from=classic
300876,蒙泰高新,1448,未知,32.27,32.55,0.008602150537634226,-44.65,4.28,3018313067.0,https://quote.eastmoney.com/concept/sz300876.html?from=classic
301289,国缆检测,455,未知,72.45,74.07,0.02187120291616026,50.03,4.44,4278300000.0,https://quote.eastmoney.com/concept/sz301289.html?from=classic
603199,九华旅游,1799,未知,40.28,41.8,0.03636363636363627,14.68,2.63,4159354400.0,https://quote.eastmoney.com/concept/sh603199.html?from=classic
603421,鼎信通讯,2369,未知,11.08,11.22,0.012477718360071352,-10.7,1.61,4689249774.0,https://quote.eastmoney.com/concept/sh603421.html?from=classic
601288,农业银行,1895,未知,9.94,10.0,0.0060000000000000496,8.87,0.98,2551376316934.0,https://quote.eastmoney.com/concept/sh601288.html?from=classic
301041,金百泽,5296,未知,32.21,35.24,0.0859818388195233,493.75,5.02,3381756000.0,https://quote.eastmoney.com/concept/sz301041.html?from=classic
300158,振东制药,16,未知,52.48,55.16,0.048585931834662796,630.6,2.74,10002931572.0,https://quote.eastmoney.com/concept/sz300158.html?from=classic
600893,航发动力,4975,未知,147.48,156.96,0.060397553516819684,3597.54,2.73,108089846351.0,https://quote.eastmoney.com/concept/sh600893.html?from=classic
300144,宋城演艺,2231,未知,143.61,144.18,0.003953391593840985,23.99,3.01,23629742589.0,https://quote.eastmoney.com/concept/sz300144.html?from=classic
301558,三态股份,2082,未知,10.14,10.46,0.030592734225621438,139.27,5.83,7801738595.0,https://quote.eastmoney.com/concept/sz301558.html?from=classic
600906,财达证券,4044,未知,8.27,8.53,0.03048065650644781,54.05,2.18,25538150000.0,https://quote.eastmoney.com/concept/sh600906.html?from=classic
603966,法兰泰克,2790,未知,27.56,31.51,0.12535702951443994,18.77,2.33,4585058464.0,https://quote.eastmoney.com/concept/sh603966.html?from=classic
300274,阳光电源,5356,未知,896.63,957.88,0.06394329143525285,13.05,4.75,201847864241.0,https://quote.eastmoney.com/concept/sz300274.html?from=classic
300784,利安科技,1265,未知,58.2,58.96,0.012890094979647184,52.02,4.04,3235349128.0,https://quote.eastmoney.com/concept/sz300784.html?from=classic
600872,中炬高新,2959,未知,285.84,287.87,0.0070517942126655415,21.23,2.81,15377286406.0,https://quote.eastmoney.com/concept/sh600872.html?from=classic
603288,海天味业,2433,未知,346.05,366.88,0.056776057566506714,27.33,8.5,240744078196.0,https://quote.eastmoney.com/concept/sh603288.html?from=classic
002217,合力泰,22,未知,21.63,21.63,0.0,1231.26,14.9,27823364012.0,https://quote.eastmoney.com/concept/sz002217.html?from=classic
000027,深圳能源,1680,未知,111.89,115.07,0.027635352394194776,6.17,1.04,33349303311.0,https://quote.eastmoney.com/concept/sz000027.html?from=classic
603066,音飞储存,1307,未知,39.65,39.95,0.007509386733416877,28.29,2.62,3680192726.0,https://quote.eastmoney.com/concept/sh603066.html?from=classic
600787,中储股份,2334,未知,175.24,177.9,0.014952220348510379,52.05,0.98,13411091817.0,https://quote.eastmoney.com/concept/sh600787.html?from=classic
003030,祖名股份,1161,未知,20.95,21.35,0.018735362997658177,-105.44,2.55,2494352200.0,https://quote.eastmoney.com/concept/sz003030.html?from=classic
688416,恒烁股份,5154,未知,45.41,50.5,0.10079207920792085,-27.12,2.97,3839631822.0,https://quote.eastmoney.com/concept/sh688416.html?from=classic
688665,四方光电,4774,未知,93.86,98.79,0.04990383642069042,38.19,5.84,6425358490.0,https://quote.eastmoney.com/concept/sh688665.html?from=classic
301066,万事利,650,未知,23.07,25.49,0.09493919183993717,83.85,3.05,3829246709.0,https://quote.eastmoney.com/concept/sz301066.html?from=classic
600529,山东药玻,5086,未知,139.69,145.03,0.03681996828242435,20.54,1.87,15243216176.0,https://quote.eastmoney.com/concept/sh600529.html?from=classic
300500,启迪设计,3947,未知,40.86,46.5,0.12129032258064518,38.91,2.34,2550471580.0,https://quote.eastmoney.com/concept/sz300500.html?from=classic
002383,合众思壮,1038,未知,52.09,54.85,0.05031905195989057,-445.58,4.82,8084734531.0,https://quote.eastmoney.com/concept/sz002383.html?from=classic
600331,宏达股份,1389,未知,77.23,80.5,0.04062111801242231,-204.03,9.19,29321760000.0,https://quote.eastmoney.com/concept/sh600331.html?from=classic
002909,集泰股份,4174,未知,21.01,22.32,0.05869175627240138,-163.25,3.02,2710500000.0,https://quote.eastmoney.com/concept/sz002909.html?from=classic
603883,老百姓,2046,未知,50.9,60.95,0.16488925348646438,17.8,2.12,14160581270.0,https://quote.eastmoney.com/concept/sh603883.html?from=classic
000576,甘化科工,2340,未知,87.61,94.35,0.07143614202437727,183.49,3.3,5350487304.0,https://quote.eastmoney.com/concept/sz000576.html?from=classic
301103,何氏眼科,3141,未知,33.69,35.09,0.0398974066685667,28.73,1.98,3738906304.0,https://quote.eastmoney.com/concept/sz301103.html?from=classic
688517,金冠电气,905,未知,17.77,18.07,0.016602102933038224,26.06,2.82,2206302922.0,https://quote.eastmoney.com/concept/sh688517.html?from=classic
688289,圣湘生物,3002,未知,38.57,40.32,0.043402777777777776,35.15,1.8,12897177014.0,https://quote.eastmoney.com/concept/sh688289.html?from=classic
600478,科力远,3201,未知,44.97,47.89,0.06097306326999377,99.02,3.58,10143144178.0,https://quote.eastmoney.com/concept/sh600478.html?from=classic
688198,佰仁医疗,3302,未知,174.72,179.68,0.027604630454140737,127.94,14.07,16634464541.0,https://quote.eastmoney.com/concept/sh688198.html?from=classic
300162,雷曼光电,999,未知,43.43,44.63,0.026887743670177072,379.64,3.84,3414811644.0,https://quote.eastmoney.com/concept/sz300162.html?from=classic
603194,中力股份,3086,未知,42.38,47.13,0.10078506259282834,22.06,3.54,16906160000.0,https://quote.eastmoney.com/concept/sh603194.html?from=classic
301456,盘古智能,1695,未知,27.85,31.09,0.10421357349630102,77.64,1.89,4060586257.0,https://quote.eastmoney.com/concept/sz301456.html?from=classic
300135,宝利国际,1124,未知,55.56,65.69,0.15420916425635556,322.95,4.36,4184064000.0,https://quote.eastmoney.com/concept/sz300135.html?from=classic
002829,星网宇达,3527,未知,55.84,59.78,0.06590833054533285,-99.94,2.81,4696492304.0,https://quote.eastmoney.com/concept/sz002829.html?from=classic
600372,中航机载,3560,未知,28.69,29.5,0.027457627118644024,151.69,1.65,61212042370.0,https://quote.eastmoney.com/concept/sh600372.html?from=classic
002048,宁波华翔,2396,未知,125.62,128.45,0.02203191903464371,18.4,1.64,18840236774.0,https://quote.eastmoney.com/concept/sz002048.html?from=classic
603051,鹿山新材,331,未知,30.73,31.44,0.022582697201017837,54.77,2.07,3112025075.0,https://quote.eastmoney.com/concept/sh603051.html?from=classic
002189,中光学,4412,未知,28.08,34.62,0.18890814558058924,-26.06,10.97,7099396240.0,https://quote.eastmoney.com/concept/sz002189.html?from=classic
002686,亿利达,3112,未知,34.2,36.72,0.06862745098039205,50.5,2.44,4042947410.0,https://quote.eastmoney.com/concept/sz002686.html?from=classic
002582,好想你,2947,未知,58.2,59.32,0.018880647336480063,-121.75,1.55,4830768144.0,https://quote.eastmoney.com/concept/sz002582.html?from=classic
002977,天箭科技,4565,未知,70.23,75.54,0.07029388403494839,-370.13,4.57,4868463600.0,https://quote.eastmoney.com/concept/sz002977.html?from=classic
603577,汇金通,949,未知,22.29,28.23,0.21041445270988315,27.95,1.79,3435479083.0,https://quote.eastmoney.com/concept/sh603577.html?from=classic
000697,ST炼石,2028,未知,23.36,23.94,0.024227234753550618,-36.62,86.34,7892831919.0,https://quote.eastmoney.com/concept/sz000697.html?from=classic
603638,艾迪精密,3926,未知,88.05,91.83,0.04116301862136558,38.52,4.76,15724192869.0,https://quote.eastmoney.com/concept/sh603638.html?from=classic
000859,国风新材,2376,未知,24.06,26.98,0.10822831727205344,-66.78,2.32,6433109626.0,https://quote.eastmoney.com/concept/sz000859.html?from=classic
603856,东宏股份,2897,未知,18.46,21.33,0.13455227379278,20.56,1.36,3522880189.0,https://quote.eastmoney.com/concept/sh603856.html?from=classic
300192,科德教育,487,未知,94.51,95.43,0.009640574242900572,57.51,9.61,8735463952.0,https://quote.eastmoney.com/concept/sz300192.html?from=classic
301135,瑞德智能,1718,未知,32.59,34.01,0.0417524257571301,121.66,2.59,3207409920.0,https://quote.eastmoney.com/concept/sz301135.html?from=classic
002870,香山股份,2718,未知,35.6,36.86,0.03418339663591964,43.03,2.75,4559250955.0,https://quote.eastmoney.com/concept/sz002870.html?from=classic
300572,安车检测,4831,未知,79.4,98.61,0.19480782882060638,-388.76,3.51,6274293449.0,https://quote.eastmoney.com/concept/sz300572.html?from=classic
600637,东方明珠,867,未知,52.11,54.62,0.045953863053826406,63.58,1.04,30727764327.0,https://quote.eastmoney.com/concept/sh600637.html?from=classic
300615,欣天科技,1127,未知,38.34,40.24,0.04721669980119281,133.92,5.72,3027901564.0,https://quote.eastmoney.com/concept/sz300615.html?from=classic
002910,庄园牧场,2666,未知,10.69,11.32,0.05565371024734989,-19.36,1.89,2010144487.0,https://quote.eastmoney.com/concept/sz002910.html?from=classic
301321,翰博高新,2317,未知,27.31,30.98,0.11846352485474505,-62.84,3.49,3324136050.0,https://quote.eastmoney.com/concept/sz301321.html?from=classic
601116,三江购物,1960,未知,14.02,14.83,0.054619015509103204,21.5,1.92,6084707024.0,https://quote.eastmoney.com/concept/sh601116.html?from=classic
003037,三和管桩,2035,未知,9.72,12.05,0.1933609958506224,40.04,2.01,5541440772.0,https://quote.eastmoney.com/concept/sz003037.html?from=classic
688670,金迪克,2199,未知,23.73,25.54,0.07086922474549721,-25.93,1.66,2056208000.0,https://quote.eastmoney.com/concept/sh688670.html?from=classic
605008,长鸿高科,714,未知,22.8,24.36,0.06403940886699502,-156.69,5.2,10296640879.0,https://quote.eastmoney.com/concept/sh605008.html?from=classic
002547,春兴精工,2981,未知,29.34,29.82,0.016096579476861182,-28.61,2539.34,5313149261.0,https://quote.eastmoney.com/concept/sz002547.html?from=classic
000965,天保基建,5076,未知,13.38,13.98,0.04291845493562229,12.64,0.92,5071927190.0,https://quote.eastmoney.com/concept/sz000965.html?from=classic
300561,*ST汇科,1228,未知,102.39,119.98,0.1466077679613269,1047.15,9.45,5666424728.0,https://quote.eastmoney.com/concept/sz300561.html?from=classic
300804,广康生化,2220,未知,44.93,67.56,0.3349615156897573,55.59,2.38,3225660000.0,https://quote.eastmoney.com/concept/sz300804.html?from=classic
600986,浙文互联,255,未知,45.39,47.48,0.04401853411962924,34.82,2.94,15319952839.0,https://quote.eastmoney.com/concept/sh600986.html?from=classic
301238,瑞泰新材,4149,未知,19.87,20.7,0.04009661835748784,86.26,1.97,14131332691.0,https://quote.eastmoney.com/concept/sz301238.html?from=classic
301533,威马农机,379,未知,43.29,46.17,0.06237816764132559,109.27,3.75,4182950085.0,https://quote.eastmoney.com/concept/sz301533.html?from=classic
688685,迈信林,145,未知,84.21,85.51,0.015202900245585444,57.63,12.06,9334937755.0,https://quote.eastmoney.com/concept/sh688685.html?from=classic
600198,大唐电信,270,未知,8.43,8.85,0.04745762711864406,-78.13,52.72,12684062454.0,https://quote.eastmoney.com/concept/sh600198.html?from=classic
300107,建新股份,1350,未知,78.54,79.98,0.01800450112528129,433.78,3.1,4664844910.0,https://quote.eastmoney.com/concept/sz300107.html?from=classic
002119,康强电子,4699,未知,65.88,67.89,0.029606716747680145,55.61,4.67,6616256920.0,https://quote.eastmoney.com/concept/sz002119.html?from=classic
002403,爱仕达,3388,未知,22.17,23.72,0.06534569983136582,225.77,3.22,5320774604.0,https://quote.eastmoney.com/concept/sz002403.html?from=classic
001382,新亚电缆,2049,未知,22.26,23.5,0.05276595744680845,82.11,5.76,9039280000.0,https://quote.eastmoney.com/concept/sz001382.html?from=classic
600180,瑞茂通,1337,未知,7.73,8.01,0.034956304619225886,37.34,0.65,5096282806.0,https://quote.eastmoney.com/concept/sh600180.html?from=classic
300607,拓斯达,4960,未知,194.56,210.84,0.07721494972490989,307.19,6.25,17652748968.0,https://quote.eastmoney.com/concept/sz300607.html?from=classic
301596,瑞迪智驱,4304,未知,131.98,139.16,0.05159528600172469,77.29,8.84,7276687790.0,https://quote.eastmoney.com/concept/sz301596.html?from=classic
688016,心脉医疗,3158,未知,188.16,197.13,0.045502967584842485,28.24,3.85,14646004742.0,https://quote.eastmoney.com/concept/sh688016.html?from=classic
002322,理工能科,2613,未知,74.49,77.17,0.03472852144615792,23.66,1.83,5201910148.0,https://quote.eastmoney.com/concept/sz002322.html?from=classic
002581,ST未名,1899,未知,21.29,32.52,0.3453259532595327,-35.88,2.59,4829264490.0,https://quote.eastmoney.com/concept/sz002581.html?from=classic
301016,雷尔伟,692,未知,36.95,37.17,0.005918751681463515,70.86,4.21,4134312000.0,https://quote.eastmoney.com/concept/sz301016.html?from=classic
605366,宏柏新材,1830,未知,12.85,15.89,0.1913152926368786,-184.55,2.0,4148102328.0,https://quote.eastmoney.com/concept/sh605366.html?from=classic
300762,上海瀚讯,4167,未知,119.02,123.97,0.03992901508429461,343.12,7.67,18160770126.0,https://quote.eastmoney.com/concept/sz300762.html?from=classic
002374,中锐股份,3791,未知,19.28,21.49,0.10283852954862716,-14.67,3.46,3060290178.0,https://quote.eastmoney.com/concept/sz002374.html?from=classic
002463,沪电股份,1595,未知,162.16,164.11,0.01188227408445565,33.35,8.81,112225950264.0,https://quote.eastmoney.com/concept/sz002463.html?from=classic
301102,兆讯传媒,1277,未知,25.28,25.89,0.02356122054847429,114.95,1.61,4916660000.0,https://quote.eastmoney.com/concept/sz301102.html?from=classic
300906,日月明,316,未知,36.69,43.5,0.1565517241379311,51.53,3.19,2800000000.0,https://quote.eastmoney.com/concept/sz300906.html?from=classic
603607,京华激光,3928,未知,57.16,63.84,0.10463659147869685,46.32,4.89,4707488016.0,https://quote.eastmoney.com/concept/sh603607.html?from=classic
688062,迈威生物-U,273,未知,42.5,43.78,0.029237094563727754,-14.5,13.24,16915068000.0,https://quote.eastmoney.com/concept/sh688062.html?from=classic
600621,华鑫股份,1844,未知,4663.62,4828.84,0.03421525666619732,34.67,2.25,19053751284.0,https://quote.eastmoney.com/concept/sh600621.html?from=classic
002183,怡 亚 通,1632,未知,74.4,74.8,0.005347593582887587,142.79,1.37,12621464182.0,https://quote.eastmoney.com/concept/sz002183.html?from=classic
000608,*ST阳光,1742,未知,16.69,17.81,0.06288601909039851,-22.65,0.64,1469830086.0,https://quote.eastmoney.com/concept/sz000608.html?from=classic
601588,北辰实业,4214,未知,2.84,2.88,0.013888888888888902,-2.03,0.79,6431008200.0,https://quote.eastmoney.com/concept/sh601588.html?from=classic
002760,凤形股份,4105,未知,22.75,25.02,0.09072741806554754,195.43,2.93,2382230854.0,https://quote.eastmoney.com/concept/sz002760.html?from=classic
002919,名臣健康,516,未知,55.3,59.17,0.06540476592868015,85.17,5.26,4331048573.0,https://quote.eastmoney.com/concept/sz002919.html?from=classic
000797,中国武夷,3797,未知,14.41,14.82,0.027665317139001357,-24.33,0.86,4413819350.0,https://quote.eastmoney.com/concept/sz000797.html?from=classic
002242,九阳股份,1433,未知,60.15,60.21,0.0009965122072745768,19.51,2.29,7920116460.0,https://quote.eastmoney.com/concept/sz002242.html?from=classic
603213,镇洋发展,5432,未知,16.85,16.91,0.0035481963335303795,51.06,3.67,6755252301.0,https://quote.eastmoney.com/concept/sh603213.html?from=classic
002984,森麒麟,628,未知,30.28,30.37,0.0029634507737899196,14.35,1.53,20740285553.0,https://quote.eastmoney.com/concept/sz002984.html?from=classic
300858,科拓生物,3924,未知,57.49,69.83,0.17671487899183727,64.55,2.97,5319966432.0,https://quote.eastmoney.com/concept/sz300858.html?from=classic
301508,中机认检,1836,未知,36.77,36.98,0.005678745267712108,55.63,4.15,8139067200.0,https://quote.eastmoney.com/concept/sz301508.html?from=classic
301071,力量钻石,2851,未知,120.47,123.1,0.02136474411047925,141.86,1.57,8261043215.0,https://quote.eastmoney.com/concept/sz301071.html?from=classic
002452,长高电新,3521,未知,43.21,46.18,0.06431355565179729,22.34,1.9,4714523846.0,https://quote.eastmoney.com/concept/sz002452.html?from=classic
300896,爱美客,575,未知,533.01,540.62,0.014076430764677617,37.75,7.99,59604584176.0,https://quote.eastmoney.com/concept/sz300896.html?from=classic
002079,苏州固锝,3574,未知,52.14,52.94,0.015111446921042637,98.16,2.8,8579375356.0,https://quote.eastmoney.com/concept/sz002079.html?from=classic
603580,*ST艾艾,886,未知,30.84,32.19,0.04193849021435222,91.42,4.78,1978392248.0,https://quote.eastmoney.com/concept/sh603580.html?from=classic
603006,联明股份,3701,未知,32.36,34.02,0.048794826572604456,84.31,2.63,3559559500.0,https://quote.eastmoney.com/concept/sh603006.html?from=classic
600859,王府井,3335,未知,71.59,72.89,0.017835093977225918,74.08,0.84,16488073990.0,https://quote.eastmoney.com/concept/sh600859.html?from=classic
603291,联合水务,1790,未知,12.93,13.57,0.04716285924834197,106.0,3.08,5311418580.0,https://quote.eastmoney.com/concept/sh603291.html?from=classic
002312,川发龙蟒,1436,未知,222.15,226.71,0.02011380177319043,46.26,2.34,22086368456.0,https://quote.eastmoney.com/concept/sz002312.html?from=classic
300675,建科院,4158,未知,16.79,17.96,0.06514476614699341,-16.63,4.16,2362800537.0,https://quote.eastmoney.com/concept/sz300675.html?from=classic
688121,卓然股份,2576,未知,15.55,16.33,0.047764849969381365,-109.41,1.44,3644378447.0,https://quote.eastmoney.com/concept/sh688121.html?from=classic
300259,新天科技,3067,未知,63.46,65.34,0.02877257422711972,29.58,1.58,4667508049.0,https://quote.eastmoney.com/concept/sz300259.html?from=classic
002329,皇氏集团,3071,未知,23.39,28.37,0.1755375396545647,-280.01,3.45,3229727462.0,https://quote.eastmoney.com/concept/sz002329.html?from=classic
605388,均瑶健康,4868,未知,12.34,18.02,0.31520532741398444,330.16,2.86,4929973640.0,https://quote.eastmoney.com/concept/sh605388.html?from=classic
605259,绿田机械,3980,未知,57.62,63.15,0.08756927949327001,16.9,2.74,4748374400.0,https://quote.eastmoney.com/concept/sh605259.html?from=classic
688334,西高院,3660,未知,19.8,21.25,0.06823529411764702,22.85,2.12,6065662569.0,https://quote.eastmoney.com/concept/sh688334.html?from=classic
301395,仁信新材,1910,未知,22.12,23.02,0.039096437880104196,35.11,1.97,3035630475.0,https://quote.eastmoney.com/concept/sz301395.html?from=classic
002306,*ST云网,1731,未知,8.83,9.27,0.04746494066882411,-65.63,-69.16,1687339250.0,https://quote.eastmoney.com/concept/sz002306.html?from=classic
600468,百利电气,2874,未知,61.78,86.08,0.2822955390334572,57.83,3.78,7396600183.0,https://quote.eastmoney.com/concept/sh600468.html?from=classic
300171,东富龙,4227,未知,137.84,144.33,0.04496639645257402,143.88,1.49,11586978245.0,https://quote.eastmoney.com/concept/sz300171.html?from=classic
600862,中航高科,4459,未知,171.36,184.03,0.06884747052111062,29.68,4.89,35912805978.0,https://quote.eastmoney.com/concept/sh600862.html?from=classic
603270,金帝股份,3961,未知,28.38,29.88,0.050200803212851405,39.49,2.8,6108693876.0,https://quote.eastmoney.com/concept/sh603270.html?from=classic
301286,侨源股份,2367,未知,28.5,29.56,0.03585926928281457,50.09,6.25,11106776000.0,https://quote.eastmoney.com/concept/sz301286.html?from=classic
002500,山西证券,3834,未知,8.91,9.05,0.01546961325966857,24.38,1.35,24338651089.0,https://quote.eastmoney.com/concept/sz002500.html?from=classic
003032,*ST传智,3815,未知,6.99,7.08,0.012711864406779641,-130.0,2.22,2788961175.0,https://quote.eastmoney.com/concept/sz003032.html?from=classic
300169,天晟新材,2830,未知,26.26,35.95,0.2695410292072323,-31.51,313.32,2754567673.0,https://quote.eastmoney.com/concept/sz300169.html?from=classic
002528,ST英飞拓,715,未知,20.02,21.97,0.08875739644970411,185.31,19.56,3548078243.0,https://quote.eastmoney.com/concept/sz002528.html?from=classic
603205,健尔康,2586,未知,40.05,40.85,0.01958384332925347,41.35,3.38,4764240000.0,https://quote.eastmoney.com/concept/sh603205.html?from=classic
603232,格尔软件,1970,未知,58.06,66.6,0.12822822822822813,-26.59,2.89,3865816417.0,https://quote.eastmoney.com/concept/sh603232.html?from=classic
002024,ST易购,801,未知,183.05,186.29,0.01739223790863697,252.77,1.44,18158944531.0,https://quote.eastmoney.com/concept/sz002024.html?from=classic
600928,西安银行,4440,未知,4.91,5.23,0.061185468451242876,6.02,0.52,17155555558.0,https://quote.eastmoney.com/concept/sh600928.html?from=classic
300119,瑞普生物,5250,未知,134.8,154.6,0.12807244501940482,20.55,2.31,10540636732.0,https://quote.eastmoney.com/concept/sz300119.html?from=classic
002574,明牌珠宝,2012,未知,14.42,18.36,0.2145969498910675,-20.52,1.02,3120480000.0,https://quote.eastmoney.com/concept/sz002574.html?from=classic
300786,国林科技,3480,未知,47.67,49.98,0.04621848739495789,-121.72,2.62,2975536763.0,https://quote.eastmoney.com/concept/sz300786.html?from=classic
600199,金种子酒,4376,未知,45.31,46.39,0.02328087949989218,-48.33,3.53,7525195667.0,https://quote.eastmoney.com/concept/sh600199.html?from=classic
688329,艾隆科技,1240,未知,24.14,25.32,0.04660347551342811,-104.99,2.31,1761704000.0,https://quote.eastmoney.com/concept/sh688329.html?from=classic
688325,赛微微电,1135,未知,62.49,66.97,0.06689562490667458,85.58,3.24,5343203100.0,https://quote.eastmoney.com/concept/sh688325.html?from=classic
300522,世名科技,3785,未知,72.84,91.4,0.20306345733041578,150.52,5.71,4575586884.0,https://quote.eastmoney.com/concept/sz300522.html?from=classic
600510,黑牡丹,502,未知,32.48,34.04,0.045828437132785026,67.65,0.72,7667949146.0,https://quote.eastmoney.com/concept/sh600510.html?from=classic
300438,鹏辉能源,3433,未知,128.77,132.1,0.025208175624526753,-79.22,2.79,13977845107.0,https://quote.eastmoney.com/concept/sz300438.html?from=classic
600509,天富能源,4192,未知,28.27,28.58,0.010846745976207094,15.31,1.21,9304670445.0,https://quote.eastmoney.com/concept/sh600509.html?from=classic
300966,共同药业,3205,未知,23.36,29.92,0.2192513368983958,618.97,3.24,2679093628.0,https://quote.eastmoney.com/concept/sz300966.html?from=classic
300345,华民股份,5379,未知,37.55,44.62,0.1584491259524877,-38.5,9.02,5091700842.0,https://quote.eastmoney.com/concept/sz300345.html?from=classic
688358,祥生医疗,1181,未知,53.51,55.82,0.04138301683984239,23.11,2.85,3846992864.0,https://quote.eastmoney.com/concept/sh688358.html?from=classic
603728,鸣志电器,4602,未知,85.29,88.12,0.032115297321833845,957.73,9.45,27541524375.0,https://quote.eastmoney.com/concept/sh603728.html?from=classic
001230,劲旅环境,349,未知,31.98,35.14,0.08992601024473534,22.2,1.87,3442864342.0,https://quote.eastmoney.com/concept/sz001230.html?from=classic
001326,联域股份,529,未知,40.17,40.6,0.0105911330049261,58.7,2.29,2789652000.0,https://quote.eastmoney.com/concept/sz001326.html?from=classic
601933,永辉超市,635,未知,49.28,49.92,0.012820512820512832,-100.15,11.56,48188446433.0,https://quote.eastmoney.com/concept/sh601933.html?from=classic
603231,索宝蛋白,1285,未知,18.66,18.71,0.002672367717798007,19.11,1.83,3400313705.0,https://quote.eastmoney.com/concept/sh603231.html?from=classic
601881,中国银河,4556,未知,20.42,21.05,0.029928741092636532,16.98,1.86,204801354255.0,https://quote.eastmoney.com/concept/sh601881.html?from=classic
002747,埃斯顿,4479,未知,149.87,153.35,0.022693185523312617,421.37,11.26,21287690991.0,https://quote.eastmoney.com/concept/sz002747.html?from=classic
603102,百合股份,2491,未知,46.67,49.44,0.05602750809061481,19.97,1.77,2812800000.0,https://quote.eastmoney.com/concept/sh603102.html?from=classic
600490,鹏欣资源,286,未知,82.7,84.31,0.019096192622464706,31.32,2.18,13498611182.0,https://quote.eastmoney.com/concept/sh600490.html?from=classic
002735,王子新材,4636,未知,54.71,62.8,0.12882165605095536,182.35,3.56,6138845307.0,https://quote.eastmoney.com/concept/sz002735.html?from=classic
002337,赛象科技,2325,未知,29.94,31.38,0.045889101338432055,134.82,2.71,3425743665.0,https://quote.eastmoney.com/concept/sz002337.html?from=classic
002757,南兴股份,2101,未知,54.15,58.13,0.06846722862549465,36.1,3.14,6237074323.0,https://quote.eastmoney.com/concept/sz002757.html?from=classic
002554,惠博普,327,未知,23.01,24.3,0.05308641975308638,46.72,1.72,4147869424.0,https://quote.eastmoney.com/concept/sz002554.html?from=classic
603399,永杉锂业,4484,未知,15.33,16.74,0.08422939068100349,-18.45,3.26,5317576937.0,https://quote.eastmoney.com/concept/sh603399.html?from=classic
603708,家家悦,766,未知,23.41,23.43,0.0008536064874092861,12.71,3.04,7213227028.0,https://quote.eastmoney.com/concept/sh603708.html?from=classic
000995,皇台酒业,4650,未知,25.92,27.62,0.06154960173787108,196.13,17.31,2696601600.0,https://quote.eastmoney.com/concept/sz000995.html?from=classic
002476,宝莫股份,1720,未知,29.75,32.35,0.08037094281298304,63.87,3.67,3433320000.0,https://quote.eastmoney.com/concept/sz002476.html?from=classic
688122,西部超导,4510,未知,86.77,88.72,0.021979260595130782,55.59,5.87,37797480435.0,https://quote.eastmoney.com/concept/sh688122.html?from=classic
301589,诺瓦星云,4361,未知,327.63,340.26,0.03711867395521071,27.43,4.35,16136798400.0,https://quote.eastmoney.com/concept/sz301589.html?from=classic
300643,万通智控,5310,未知,27.02,28.22,0.042523033309709406,31.43,4.85,5957091345.0,https://quote.eastmoney.com/concept/sz300643.html?from=classic
688001,华兴源创,563,未知,30.52,30.96,0.014211886304909601,-108.82,4.0,13214360602.0,https://quote.eastmoney.com/concept/sh688001.html?from=classic
600962,国投中鲁,4280,未知,31.38,34.2,0.0824561403508773,56.38,6.57,6091138300.0,https://quote.eastmoney.com/concept/sh600962.html?from=classic
002972,科安达,1400,未知,21.41,22.59,0.05223550243470561,32.48,2.72,3358020120.0,https://quote.eastmoney.com/concept/sz002972.html?from=classic
688216,气派科技,1666,未知,26.37,30.44,0.13370565045992117,-23.78,4.67,2790631709.0,https://quote.eastmoney.com/concept/sh688216.html?from=classic
000558,天府文旅,1551,未知,43.28,58.89,0.2650704703684836,67.5,6.88,7503283383.0,https://quote.eastmoney.com/concept/sz000558.html?from=classic
600216,浙江医药,3466,未知,74.03,76.21,0.02860516992520657,11.62,1.4,15645846193.0,https://quote.eastmoney.com/concept/sh600216.html?from=classic
300611,美力科技,2222,未知,55.12,56.26,0.02026306434411661,35.69,4.83,5739120549.0,https://quote.eastmoney.com/concept/sz300611.html?from=classic
300978,东箭科技,922,未知,13.42,13.55,0.009594095940959467,25.66,3.22,5097795032.0,https://quote.eastmoney.com/concept/sz300978.html?from=classic
300798,锦鸡股份,1717,未知,9.38,12.69,0.2608353033884948,-151.66,2.57,4332171967.0,https://quote.eastmoney.com/concept/sz300798.html?from=classic
300671,富满微,4777,未知,76.46,84.34,0.09343134930045066,-88.88,5.53,8907108190.0,https://quote.eastmoney.com/concept/sz300671.html?from=classic
600540,新赛股份,1418,未知,11.95,12.58,0.05007949125596191,40.59,5.87,2953394957.0,https://quote.eastmoney.com/concept/sh600540.html?from=classic
002877,智能自控,294,未知,25.93,27.07,0.04211304026597712,79.96,2.76,3259528246.0,https://quote.eastmoney.com/concept/sz002877.html?from=classic
000762,西藏矿业,4242,未知,137.22,149.69,0.08330549802926046,-381.39,3.98,11674300736.0,https://quote.eastmoney.com/concept/sz000762.html?from=classic
001278,一彬科技,2428,未知,19.42,21.3,0.08826291079812201,-82.89,1.82,2352171934.0,https://quote.eastmoney.com/concept/sz001278.html?from=classic
001268,联合精密,731,未知,36.83,37.54,0.018913159296750158,50.63,3.94,3887758691.0,https://quote.eastmoney.com/concept/sz001268.html?from=classic
