序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1010,688333,铂力特,43.74,3.16,1.34,53530.0,227042066.0,6.06,43.8,41.23,42.5,42.4,1.29,1.97,334.03,2.47,11887140893.0,11887140893.0,0.0,-0.14,-1.75,-47.1
1015,603127,昭衍新药,18.0,3.15,0.55,94623.0,166128397.0,4.81,18.01,17.17,17.29,17.45,0.8,1.5,-143.91,1.69,13490592012.0,11348678304.0,0.06,0.11,33.73,-23.57
1017,603712,七一二,19.0,3.15,0.58,627015.0,1143223730.0,11.4,19.28,17.18,17.8,18.42,3.12,8.12,-403.71,3.19,14668000000.0,14668000000.0,0.05,0.0,18.01,-39.59
1025,688019,安集科技,153.5,3.13,4.66,22178.0,332031148.0,5.85,153.5,144.8,148.01,148.84,1.25,1.72,37.89,7.81,19834237559.0,19834237559.0,0.08,0.18,50.05,25.18
1031,002867,周大生,12.6,3.11,0.38,148593.0,184426848.75,4.83,12.65,12.06,12.18,12.22,1.43,1.38,12.12,2.23,13808670939.0,13605433783.0,0.08,0.16,29.1,-11.45
1034,300045,华力创通,24.62,3.1,0.74,291247.0,697926879.06,6.32,24.63,23.12,23.69,23.88,0.91,5.99,-424.95,9.54,16315064310.0,11962637922.0,0.0,0.12,51.32,1.19
1043,600761,安徽合力,17.37,3.09,0.52,155091.0,265197753.0,4.09,17.39,16.7,16.83,16.85,1.36,1.74,10.54,1.51,15471333259.0,15471333259.0,0.0,-0.06,8.49,-1.36
1059,002439,启明星辰,16.87,3.05,0.5,192821.0,316441112.29,5.07,16.87,16.04,16.22,16.37,0.99,2.66,-73.38,1.79,20553891373.0,12216792960.0,0.0,0.12,31.59,-36.89
1063,605111,新洁能,34.45,3.05,1.02,108419.0,363945076.0,5.23,34.46,32.71,33.43,33.43,0.95,2.61,32.3,3.72,14308206933.0,14308206933.0,0.03,0.12,23.92,28.5
1066,600285,羚锐制药,22.03,3.04,0.65,135435.0,296386076.0,4.12,22.22,21.34,21.37,21.38,1.99,2.39,16.33,4.32,12493554157.0,12493554157.0,0.09,0.18,-8.93,35.07
1075,688297,中无人机,43.52,3.03,1.28,75173.0,321664879.0,4.97,43.6,41.5,41.8,42.24,0.95,2.77,-266.25,5.2,29376000000.0,11820986959.0,-0.09,-0.18,43.77,14.08
1084,601811,新华文轩,14.36,3.01,0.42,36937.0,51803853.0,4.95,14.37,13.68,13.88,13.94,1.06,0.47,14.91,1.28,17717956760.0,11371740004.0,0.0,0.0,0.21,11.4
1085,603398,沐邦高科,26.33,3.01,0.77,240455.0,617017668.0,8.84,26.66,24.4,24.47,25.56,0.65,5.55,-35.24,6.0,11417781327.0,11417781327.0,0.0,0.0,114.94,47.01
1093,688582,芯动联科,47.0,3.0,1.37,38331.0,176696790.0,5.87,47.18,44.5,45.26,45.63,0.79,1.57,102.27,8.44,18828500800.0,11452866000.0,-0.04,0.11,44.93,21.95
1096,300255,常山药业,19.22,3.0,0.56,259928.0,487145131.4,6.11,19.22,18.08,18.61,18.66,0.77,2.84,1817.3,9.71,17664350075.0,17603774036.0,0.05,0.1,107.56,47.73
1102,000739,普洛药业,15.82,2.99,0.46,90708.0,141313922.24,3.19,15.83,15.34,15.39,15.36,1.11,0.78,15.95,2.81,18498698972.0,18491419067.0,-0.06,0.13,6.32,4.98
1105,688198,佰仁医疗,120.11,2.98,3.48,2763.0,32908950.0,4.65,121.0,115.58,117.53,116.63,1.06,0.2,210.87,14.08,16502531226.0,16502531226.0,-0.28,-0.28,22.26,-2.93
1107,603305,旭升集团,13.47,2.98,0.39,287287.0,375327161.0,7.72,13.66,12.65,13.1,13.08,0.53,3.08,29.19,1.98,12570405148.0,12570405148.0,0.0,0.0,51.52,-30.92
1109,688303,大全能源,28.02,2.98,0.81,88717.0,244238528.0,4.34,28.09,26.91,27.47,27.21,0.82,1.61,-41.01,1.43,60101154774.0,15479304774.0,-0.04,-0.07,48.25,-3.88
1112,300185,通裕重工,2.77,2.97,0.08,876025.0,235475460.38,5.58,2.77,2.62,2.68,2.69,1.1,2.39,148.05,1.61,10794498906.0,10173617937.0,0.0,0.0,53.89,16.39
1128,300319,麦捷科技,12.25,2.94,0.35,294525.0,348948437.14,6.47,12.26,11.49,11.87,11.9,1.03,3.55,33.08,2.45,10647448532.0,10164064586.0,0.0,0.16,40.32,28.27
1138,301035,润丰股份,51.29,2.93,1.46,7695.0,38549011.0,4.96,51.35,48.88,49.72,49.83,0.98,0.27,31.61,2.2,14397348371.0,14376646343.0,-0.06,-0.1,42.0,-25.47
1141,300188,国投智能,15.13,2.93,0.43,228169.0,331778253.48,7.28,15.13,14.06,14.63,14.7,0.87,2.92,-40.33,3.52,13003891700.0,11830835733.0,0.07,0.27,47.9,-5.56
1161,688567,孚能科技,12.12,2.89,0.34,102188.0,120301611.0,5.35,12.12,11.49,11.73,11.78,0.73,0.84,-36.57,1.47,14811899086.0,14811899086.0,0.17,0.0,30.04,-25.69
1178,301171,易点天下,33.13,2.86,0.92,734638.0,2400457780.45,7.82,33.93,31.41,32.3,32.21,0.62,23.79,60.14,4.45,15633580033.0,10229716578.0,0.27,0.06,149.47,68.69
1183,000156,华数传媒,7.6,2.84,0.21,162790.0,120254777.56,5.14,7.6,7.22,7.35,7.39,0.97,0.96,30.03,0.95,14082286559.0,12919056665.0,0.0,0.13,24.39,6.29
1196,300496,中科创达,54.41,2.82,1.49,121452.0,644535239.2,4.91,54.41,51.81,53.0,52.92,0.9,3.31,123.53,2.6,25029253954.0,19970540355.0,0.02,0.18,43.83,-31.72
1206,002895,川恒股份,22.39,2.8,0.61,107463.0,233251114.06,6.93,22.47,20.96,21.68,21.78,0.69,1.99,13.54,2.13,12135131583.0,12094354915.0,-0.09,-0.31,35.7,24.39
1216,300595,欧普康视,18.82,2.79,0.51,83597.0,154031118.36,4.42,18.84,18.03,18.27,18.31,1.05,1.25,24.22,3.62,16875473787.0,12581071383.0,0.0,-0.05,35.01,-15.83
1218,601858,中国科传,23.28,2.78,0.63,123295.0,277708885.0,6.53,23.29,21.81,22.24,22.65,0.79,1.56,63.33,3.57,18402840000.0,18402840000.0,-0.04,0.09,42.91,-4.63
1237,001914,招商积余,10.86,2.74,0.29,65807.0,70061427.0,4.45,10.87,10.4,10.52,10.57,1.0,0.62,13.93,1.13,11515358212.0,11515322374.0,0.0,0.0,26.43,-7.89
1240,300811,铂科新材,47.28,2.74,1.26,40565.0,189106626.21,3.17,47.3,45.84,46.22,46.02,0.83,1.77,34.78,6.05,13283555331.0,10817730523.0,0.0,0.0,22.52,25.68
1241,688017,绿的谐波,108.86,2.74,2.9,44890.0,474096706.0,6.69,109.1,102.01,104.97,105.96,0.78,2.66,234.2,9.07,18371634670.0,18371634670.0,0.0,0.01,76.58,-28.94
1242,600559,老白干酒,21.42,2.73,0.57,245983.0,517497227.0,5.13,21.5,20.43,20.8,20.85,1.27,2.72,26.42,3.87,19593890250.0,19369494330.0,0.0,0.14,27.5,-3.08
1245,600210,紫江企业,7.16,2.73,0.19,571984.0,401280821.0,3.87,7.16,6.89,6.95,6.97,0.54,3.77,15.44,1.85,10859830891.0,10859830891.0,0.14,0.28,44.35,60.9
1246,600649,城投控股,4.9,2.73,0.13,628923.0,302942982.0,8.18,4.97,4.58,4.73,4.77,1.26,2.49,-43.0,0.61,12394920607.0,12394920607.0,0.2,0.2,52.17,34.62
1263,600759,洲际油气,3.03,2.71,0.08,1364269.0,403639621.0,10.51,3.15,2.84,2.94,2.95,1.12,3.29,60.6,1.52,12571498118.0,12555367913.0,0.33,0.0,33.48,22.67
1266,688789,宏华数科,70.54,2.71,1.86,13355.0,91583353.0,5.91,70.77,66.71,68.5,68.68,1.14,0.74,30.62,4.17,12658496959.0,12658496959.0,-0.13,-0.17,22.81,6.04
1267,300054,鼎龙股份,27.31,2.71,0.72,109376.0,293036588.51,4.59,27.35,26.13,26.41,26.59,0.61,1.5,51.07,5.9,25624497560.0,19886444748.0,-0.04,-0.11,42.39,12.85
1274,002436,兴森科技,11.81,2.7,0.31,836132.0,954607200.62,7.39,11.84,10.99,11.37,11.5,0.86,5.57,-473.56,3.94,19954146629.0,17719879963.0,0.0,-0.08,29.78,-19.55
1281,000828,东莞控股,11.07,2.69,0.29,124679.0,135838909.21,4.55,11.09,10.6,10.71,10.78,1.29,1.2,11.88,1.2,11507453101.0,11507438157.0,0.0,0.09,20.98,7.79
1287,000034,神州数码,33.33,2.68,0.87,206763.0,672811444.56,5.05,33.33,31.69,32.28,32.46,0.97,3.74,18.73,2.41,22317301880.0,18423062443.0,0.0,0.09,37.44,13.14
1293,601519,大智慧,8.44,2.68,0.22,434969.0,360793372.0,4.26,8.44,8.09,8.22,8.22,0.99,2.17,-63.06,11.77,16912625664.0,16912625664.0,0.0,0.24,52.07,14.36
1295,300682,朗新集团,13.43,2.68,0.35,140540.0,183431453.75,5.81,13.44,12.68,13.03,13.08,0.71,1.34,68.27,1.95,14578983612.0,14119793392.0,0.15,-0.07,72.62,-16.64
1298,688336,三生国健,23.05,2.67,0.6,26113.0,59122141.0,4.05,23.11,22.2,22.44,22.45,1.36,0.42,45.75,2.8,14216912529.0,14216912529.0,-0.26,-0.17,45.61,2.76
1300,002268,电科网安,17.69,2.67,0.46,140280.0,241401560.0,5.17,17.69,16.8,17.22,17.23,0.98,1.66,-52.62,2.84,14960026183.0,14917617115.0,0.06,0.28,49.54,-21.03
1303,002557,洽洽食品,30.78,2.67,0.8,49785.0,150511175.78,4.44,30.79,29.46,29.99,29.98,1.09,0.98,18.69,2.86,15605533287.0,15572237792.0,0.1,0.16,19.39,-8.99
1305,603567,珍宝岛,11.93,2.67,0.31,70841.0,82755425.0,5.34,11.99,11.37,11.55,11.62,1.2,0.75,21.17,1.45,11227807465.0,11208718451.0,-0.17,-0.17,10.67,-0.25
1310,688390,固德威,47.79,2.66,1.24,47526.0,222092853.0,4.4,47.88,45.83,46.5,46.55,0.74,1.96,1004.95,4.01,11593204247.0,11593204247.0,0.19,-0.02,1.44,-48.47
1323,688139,海尔生物,33.72,2.65,0.87,21465.0,71313587.0,3.68,33.79,32.58,32.69,32.85,0.71,0.68,26.01,2.49,10721358570.0,10721358570.0,0.0,-0.18,30.04,-15.72
1324,600996,贵广网络,9.69,2.65,0.25,162220.0,153091131.0,5.19,9.7,9.21,9.41,9.44,0.83,1.34,-12.95,3.48,11732748193.0,11732748193.0,-0.1,0.1,28.51,8.15
1325,000061,农 产 品,7.37,2.65,0.19,149771.0,108810543.42,3.9,7.39,7.11,7.14,7.18,0.93,0.88,29.94,2.0,12506625645.0,12506396254.0,-0.27,-0.14,45.36,15.88
1326,002568,百润股份,24.44,2.65,0.63,205797.0,496858248.61,7.27,24.89,23.16,23.71,23.81,1.16,2.87,33.49,5.86,25646577260.0,17508626883.0,-0.04,-0.16,52.18,-0.69
1331,002484,江海股份,18.29,2.64,0.47,425859.0,766510204.11,6.73,18.48,17.28,17.67,17.82,0.46,5.19,23.6,2.72,15556082881.0,15006506314.0,0.0,-0.05,61.0,15.76
1335,000917,电广传媒,8.19,2.63,0.21,738811.0,587778526.89,6.89,8.21,7.66,7.82,7.98,0.85,5.21,142.77,1.12,11609786408.0,11608992183.0,0.12,-0.12,71.34,50.0
1348,300775,三角防务,24.78,2.61,0.63,120303.0,291511402.56,4.72,24.8,23.66,24.06,24.15,0.91,2.26,45.88,2.46,13634858983.0,13193970126.0,-0.04,0.2,10.77,-10.61
1354,688276,百克生物,26.41,2.6,0.67,23114.0,59967180.0,3.85,26.41,25.42,25.7,25.74,0.78,0.56,33.53,2.6,10924697163.0,10924697163.0,0.04,0.04,12.62,-51.68
1355,601869,长飞光纤,28.79,2.6,0.73,36752.0,103423673.0,4.49,28.79,27.53,27.85,28.06,0.76,0.9,28.56,1.88,21820088059.0,11698480060.0,0.07,0.03,27.62,6.83
1356,600959,江苏有线,3.55,2.6,0.09,419814.0,145200349.0,5.2,3.55,3.37,3.45,3.46,0.91,0.84,59.9,0.79,17752547785.0,17752547785.0,0.0,0.28,27.7,13.78
1360,600037,歌华有线,7.51,2.6,0.19,199013.0,145716889.0,5.05,7.51,7.14,7.27,7.32,1.03,1.43,-651.43,0.82,10452251909.0,10452251909.0,0.0,0.27,30.38,-2.47
1363,600764,中国海防,27.3,2.59,0.69,37588.0,100936999.0,4.21,27.3,26.18,26.59,26.61,0.59,0.53,97.61,2.39,19400182238.0,19400182238.0,0.15,0.22,40.0,9.99
1364,603317,天味食品,13.85,2.59,0.35,48576.0,66284946.0,4.15,13.87,13.31,13.56,13.5,0.81,0.46,25.58,3.38,14751410547.0,14733992510.0,0.0,-0.07,44.42,7.45
1374,002683,广东宏大,28.22,2.58,0.71,59808.0,165053815.7,5.02,28.24,26.86,27.5,27.51,0.81,0.91,24.75,3.38,21447263410.0,18636070118.0,0.11,0.04,48.45,46.07
1375,300383,光环新网,11.13,2.58,0.28,353338.0,383173861.83,5.16,11.13,10.57,10.81,10.85,0.75,1.97,41.55,1.58,20007208387.0,19964356974.0,0.0,0.09,42.33,15.7
1383,601702,华峰铝业,15.96,2.57,0.4,61368.0,96113173.0,4.5,16.0,15.3,15.52,15.56,0.82,0.61,13.78,3.07,15936548376.0,15936548376.0,-0.13,-0.13,4.31,-10.08
1385,002270,华明装备,17.58,2.57,0.44,91034.0,157572171.0,4.67,17.6,16.8,17.03,17.14,1.41,1.2,23.93,5.1,15755643077.0,13347170103.0,0.0,0.06,-0.62,32.18
1399,603997,继峰股份,12.46,2.55,0.31,41176.0,50324632.0,4.36,12.46,11.93,12.11,12.15,0.93,0.33,-22.24,3.31,15775309963.0,15775309963.0,0.08,0.16,12.45,-7.5
1406,300212,易华录,26.63,2.54,0.66,217470.0,567076913.4,5.2,26.65,25.3,25.79,25.97,0.76,3.11,-23.46,6.43,19170735198.0,18592591720.0,-0.04,-0.04,86.35,-15.33
1421,603733,仙鹤股份,19.91,2.52,0.49,36220.0,70537892.0,4.22,19.93,19.11,19.36,19.42,0.92,0.51,12.9,1.84,14055973220.0,14055973220.0,0.0,0.15,27.06,26.09
1427,300296,利亚德,5.32,2.5,0.13,605990.0,313422673.98,5.59,5.33,5.04,5.17,5.19,0.82,2.9,55.64,1.62,13456386800.0,11120074784.0,0.0,0.0,16.16,-10.59
1430,301091,深城交,51.27,2.5,1.25,164124.0,815639563.2,8.16,51.94,47.86,49.5,50.02,0.91,5.78,263.48,9.09,20795112000.0,14556578400.0,0.0,-0.25,89.96,190.81
1432,600575,淮河能源,3.7,2.49,0.09,380222.0,137403951.0,4.99,3.71,3.53,3.62,3.61,1.02,0.98,12.8,1.25,14379165941.0,14379165941.0,-0.27,-0.27,-0.8,61.57
1434,300357,我武生物,22.62,2.49,0.55,52661.0,116983652.68,3.94,22.63,21.76,22.05,22.07,0.84,1.09,32.63,5.02,11843470080.0,10949532317.0,-0.04,0.13,33.69,-21.51
1442,002705,新宝股份,14.44,2.48,0.35,68388.0,97250306.67,3.83,14.44,13.9,14.05,14.09,0.92,0.85,11.2,1.47,11723486263.0,11669850659.0,0.0,0.07,13.88,1.91
1445,000636,风华高科,15.27,2.48,0.37,191351.0,284161472.3,5.44,15.27,14.46,14.8,14.9,1.12,1.65,49.91,1.46,17667591732.0,17667591732.0,0.0,0.0,13.79,12.2
1458,300677,英科医疗,26.34,2.45,0.63,106880.0,275579843.74,4.28,26.35,25.25,25.6,25.71,0.73,2.28,18.57,1.02,17020532997.0,12354340652.0,0.04,0.04,2.33,13.39
1461,600718,东软集团,10.47,2.45,0.25,172139.0,175112588.0,5.28,10.48,9.94,10.16,10.22,0.9,1.43,62.04,1.31,12602775310.0,12602775310.0,0.0,0.1,37.4,14.8
1476,300034,钢研高纳,16.51,2.42,0.39,138142.0,223992406.45,4.09,16.51,15.85,16.1,16.12,1.07,1.8,40.86,3.66,12797523642.0,12652552138.0,0.12,0.06,20.25,-18.39
1479,300454,深信服,64.36,2.42,1.52,41478.0,261108153.47,4.87,64.56,61.5,62.8,62.84,0.86,1.5,-34.97,3.29,27029315024.0,17787958070.0,-0.03,-0.25,37.43,-10.91
1485,688409,富创精密,59.1,2.41,1.39,44308.0,255662080.0,5.87,59.19,55.8,57.37,57.71,0.97,2.47,71.96,4.04,18204454505.0,10580717384.0,0.0,0.02,78.44,12.85
1487,600601,方正科技,3.83,2.41,0.09,1484354.0,557697134.0,5.88,3.85,3.63,3.73,3.74,1.59,3.56,57.06,3.93,15972223289.0,15972223289.0,0.0,0.0,41.85,32.53
1493,600580,卧龙电驱,14.09,2.4,0.33,301733.0,415205735.0,4.51,14.09,13.47,13.63,13.76,0.72,2.32,21.57,1.86,18353952800.0,18353952800.0,0.07,0.07,32.55,21.15
1506,601059,信达证券,15.02,2.39,0.35,265213.0,393138973.0,3.0,15.04,14.6,14.7,14.67,1.19,3.83,41.26,2.65,48709860000.0,10387832000.0,-0.07,0.07,23.62,-16.14
1510,603236,移远通信,49.89,2.38,1.16,61272.0,297999468.0,4.95,49.89,47.48,48.55,48.73,1.06,2.34,27.45,3.42,13054100358.0,13054100358.0,0.04,0.24,21.62,-6.54
1511,002773,康弘药业,20.22,2.38,0.47,133678.0,267508808.57,4.15,20.36,19.54,19.61,19.75,1.13,1.95,14.33,2.2,18597916296.0,13857591562.0,-0.05,-0.1,7.55,11.96
1512,603355,莱克电气,22.81,2.38,0.53,14061.0,31665463.0,3.46,22.83,22.06,22.42,22.28,1.02,0.25,11.17,2.93,13081810773.0,13027612388.0,0.04,0.18,13.03,9.66
1515,603055,台华新材,11.63,2.38,0.27,38326.0,43757816.0,4.14,11.65,11.18,11.26,11.36,0.88,0.43,12.55,2.14,10354101228.0,10297812028.0,-0.09,-0.09,8.79,-2.1
1517,605358,立昂微,25.87,2.37,0.6,82608.0,208726706.0,4.79,25.88,24.67,25.19,25.27,0.95,1.23,-239.71,2.32,17368235057.0,17368235057.0,0.0,0.12,38.49,-5.24
1523,002906,华阳集团,30.72,2.37,0.71,53977.0,161842643.05,4.97,30.75,29.26,29.7,30.01,0.9,1.03,26.02,2.57,16122675026.0,16116854876.0,0.0,-0.07,31.45,-11.98
1527,300972,万辰集团,67.58,2.36,1.56,21374.0,140851747.83,6.32,67.67,63.5,66.02,66.02,0.82,1.37,108.52,13.28,12163708048.0,10526135507.0,0.12,0.12,140.33,80.02
1531,300777,中简科技,27.35,2.36,0.63,74050.0,197727929.0,4.94,27.4,26.08,26.63,26.72,0.96,1.75,39.02,2.83,12026001137.0,11589365142.0,-0.07,-0.11,38.97,-7.94
1534,603868,飞科电器,42.16,2.35,0.97,12838.0,53675508.0,3.08,42.2,40.93,41.09,41.19,0.94,0.29,29.65,6.04,18364896000.0,18364896000.0,0.02,0.14,22.59,-12.53
1535,002698,博实股份,16.09,2.35,0.37,285148.0,448592576.0,4.71,16.12,15.38,15.6,15.72,0.83,3.39,27.05,4.5,16452968791.0,13538702585.0,-0.06,0.06,46.01,7.7
1538,001213,中铁特货,4.35,2.35,0.1,497717.0,212327316.22,4.94,4.37,4.16,4.24,4.25,2.0,1.12,25.31,1.02,19333333331.0,19333333331.0,-0.23,-0.23,10.97,5.07
1544,600877,电科芯片,13.55,2.34,0.31,154439.0,204975788.0,4.61,13.56,12.95,13.24,13.24,0.96,1.55,204.12,6.54,16045464462.0,13508663110.0,-0.07,0.07,32.84,-3.15
1546,688161,威高骨科,28.42,2.34,0.65,8823.0,24496706.0,5.19,28.45,27.01,27.78,27.77,0.82,0.22,51.9,2.9,11368000000.0,11368000000.0,0.04,0.0,47.94,-31.12
1562,600499,科达制造,8.38,2.32,0.19,137298.0,112581206.0,3.91,8.39,8.07,8.17,8.19,0.79,0.72,17.15,1.41,16071636557.0,16071636557.0,0.0,0.0,24.52,-18.0
1564,601900,南方传媒,14.57,2.32,0.33,168749.0,237964441.0,5.83,14.57,13.74,14.12,14.24,0.52,1.88,18.5,1.63,13052921567.0,13052921567.0,0.07,0.21,29.05,17.03
1568,300666,江丰电子,73.0,2.31,1.65,74858.0,532396790.76,5.77,73.0,68.88,71.29,71.35,0.77,3.39,50.65,4.39,19369716559.0,16097071225.0,0.0,0.07,52.02,25.04
1569,688516,奥特维,46.93,2.31,1.06,51783.0,237763317.0,4.45,46.94,44.9,45.7,45.87,0.85,1.78,9.51,3.42,14782924470.0,13647579127.0,0.02,0.23,42.08,-24.74
1571,688006,杭可科技,20.82,2.31,0.47,42914.0,87535633.0,5.26,20.82,19.75,20.3,20.35,0.67,0.71,25.08,2.38,12568454205.0,12568454205.0,0.1,0.14,30.45,-9.6
1586,002063,远光软件,6.27,2.28,0.14,399037.0,243325632.09,5.22,6.28,5.96,6.11,6.13,0.73,2.27,81.17,3.42,11944951920.0,11027785455.0,0.0,0.0,35.71,1.95
1588,688100,威胜信息,36.82,2.28,0.82,19499.0,70686566.0,3.86,36.85,35.46,35.98,36.0,1.16,0.4,32.14,5.77,18103848144.0,18103848144.0,-0.08,0.08,6.54,29.24
1598,300529,健帆生物,30.64,2.27,0.68,46101.0,138748736.4,3.54,30.67,29.61,29.96,29.96,0.82,0.9,23.18,7.72,24469265626.0,15702638448.0,-0.07,-0.07,22.51,40.36
1616,603688,石英股份,29.49,2.25,0.65,63663.0,184795452.0,3.47,29.5,28.5,28.69,28.84,0.86,1.18,38.29,2.78,15974092743.0,15974092743.0,0.0,0.17,27.72,-45.51
1618,000686,东北证券,8.18,2.25,0.18,236135.0,189796026.83,3.88,8.19,7.88,7.97,8.0,0.89,1.01,30.32,1.02,19144904845.0,19144904845.0,-0.12,0.12,43.01,16.86
1634,600315,上海家化,16.93,2.23,0.37,52559.0,87997808.0,2.78,16.94,16.48,16.9,16.56,1.24,0.78,52.46,1.47,11380785841.0,11380785841.0,0.06,0.0,15.56,-19.07
1641,002506,协鑫集成,2.76,2.22,0.06,1301690.0,350955835.2,4.81,2.76,2.63,2.69,2.7,0.68,2.23,147.86,6.54,16146873339.0,16141614639.0,0.0,0.36,55.06,0.73
1643,600338,西藏珠峰,11.97,2.22,0.26,342026.0,396681410.0,5.55,11.98,11.33,11.67,11.71,0.77,3.74,37.44,2.97,10943095711.0,10943095711.0,0.0,0.17,28.16,-1.56
1644,000032,深桑达Ａ,18.42,2.22,0.4,192303.0,345152531.16,4.66,18.42,17.58,17.9,18.02,0.69,2.98,-124.16,3.46,20961209090.0,11876549399.0,0.05,0.27,47.01,-12.58
1651,600295,鄂尔多斯,9.71,2.21,0.21,101397.0,96757626.0,4.21,9.72,9.32,9.51,9.5,0.96,0.51,11.84,1.3,27176117426.0,19182845426.0,0.0,-0.1,19.73,9.1
1661,601369,陕鼓动力,8.83,2.2,0.19,137458.0,118998246.0,3.36,8.83,8.54,8.64,8.64,0.5,0.81,17.15,1.8,15237039461.0,14934772667.0,0.11,0.23,25.25,19.16
1662,002865,钧达股份,65.58,2.2,1.41,85524.0,549837322.88,5.17,65.83,62.51,63.75,64.17,0.79,3.8,-27.04,3.73,15027771896.0,14746698574.0,0.03,0.02,79.92,-14.53
1663,688300,联瑞新材,54.0,2.2,1.16,23240.0,122720841.0,5.28,54.0,51.21,52.75,52.84,0.82,1.25,40.69,6.96,10030258674.0,10030258674.0,0.0,0.07,26.02,2.96
1674,300678,中科信息,38.39,2.18,0.82,157863.0,585926182.28,6.57,38.48,36.01,36.93,37.57,0.88,5.53,1378.91,13.3,11378269788.0,10962223499.0,-0.03,-0.13,77.65,28.27
1680,002153,石基信息,7.5,2.18,0.16,188424.0,138044568.96,4.63,7.51,7.17,7.35,7.34,0.87,1.18,966.53,2.79,20468953808.0,11998228530.0,-0.13,0.0,47.64,-22.92
1693,605589,圣泉集团,23.1,2.17,0.49,161035.0,360655734.0,5.75,23.11,21.81,22.54,22.61,1.21,2.07,25.26,1.94,19553133554.0,17984754480.0,0.04,0.04,26.44,5.1
1695,688676,金盘科技,32.55,2.17,0.69,46422.0,148210990.0,4.24,32.55,31.2,31.62,31.86,0.68,1.01,27.66,3.48,14889704290.0,14889704290.0,0.0,0.22,6.72,-8.0
1702,600995,南网储能,10.4,2.16,0.22,128538.0,131283164.0,3.83,10.4,10.01,10.17,10.18,1.19,1.16,23.85,1.54,33238460372.0,11534657087.0,0.1,0.1,10.87,6.56
1705,300468,四方精创,18.96,2.16,0.4,336422.0,616903107.05,7.11,18.99,17.67,18.16,18.56,0.86,6.36,143.67,6.21,10061110254.0,10027019909.0,-0.11,0.16,113.51,75.72
1712,300390,天华新能,27.15,2.14,0.57,226105.0,597740046.74,5.42,27.2,25.76,26.45,26.58,0.61,3.36,18.32,1.89,22554883894.0,18253499403.0,0.04,-0.07,67.59,11.5
1714,002368,太极股份,26.22,2.14,0.55,211949.0,536767052.33,7.17,26.34,24.5,25.6,25.67,0.81,3.42,-433.42,3.25,16341124319.0,16262076210.0,0.08,0.04,81.58,-10.66
1715,688083,中望软件,94.89,2.14,1.99,19308.0,178603605.0,5.18,94.94,90.13,92.81,92.9,0.97,1.59,801.7,4.41,11510517487.0,11510517487.0,-0.01,-0.02,49.91,-4.24
1733,600422,昆药集团,14.9,2.12,0.31,79500.0,116105582.0,4.18,14.91,14.3,14.51,14.59,0.76,1.05,21.84,2.04,11278938779.0,11278938779.0,0.0,0.4,7.74,-27.88
1737,601717,郑煤机,12.51,2.12,0.26,317784.0,389706446.0,3.92,12.55,12.07,12.26,12.25,0.98,2.06,5.48,1.02,22335353124.0,19292493282.0,0.0,-0.16,10.61,5.93
1738,300003,乐普医疗,12.04,2.12,0.25,202034.0,238753921.46,3.82,12.06,11.61,11.77,11.79,0.84,1.25,21.16,1.45,22642551612.0,19457074186.0,0.0,-0.17,27.27,-23.26
1754,688005,容百科技,36.91,2.1,0.76,113537.0,406740800.0,6.03,37.02,34.84,36.01,36.15,0.77,3.6,114.88,2.11,17828624714.0,11643364029.0,-0.3,-0.11,78.48,-6.56
1761,600859,王府井,14.59,2.1,0.3,196431.0,281293346.0,3.78,14.59,14.05,14.25,14.29,0.94,1.8,29.1,0.83,16560371490.0,15953720384.0,0.14,0.21,14.97,-7.48
1772,600611,大众交通,8.32,2.09,0.17,1041690.0,851247056.0,4.05,8.33,8.0,8.16,8.15,0.47,6.66,66.0,2.04,19669502228.0,13006792148.0,0.0,0.24,-8.17,183.96
1776,688301,奕瑞科技,113.8,2.08,2.32,9141.0,102759033.0,4.34,114.35,109.51,111.52,111.48,0.78,0.64,31.24,3.75,16249344273.0,16249344273.0,0.08,-0.11,30.34,-50.71
1785,300236,上海新阳,39.39,2.07,0.8,49057.0,188673368.48,4.92,39.4,37.5,38.22,38.59,0.84,1.76,71.35,2.77,12344093425.0,10966913263.0,-0.03,0.13,30.99,12.48
1788,002755,奥赛康,13.8,2.07,0.28,58841.0,80094521.25,4.96,13.89,13.22,13.39,13.52,0.79,0.63,75.63,4.29,12808612844.0,12808491749.0,0.0,0.15,21.37,27.54
1793,002126,银轮股份,18.27,2.07,0.37,77198.0,138582471.41,3.41,18.27,17.66,17.91,17.9,0.83,0.99,18.87,2.51,15201617007.0,14282979994.0,0.0,0.0,22.86,-1.62
1808,002183,怡 亚 通,4.98,2.05,0.1,638519.0,308605902.75,5.74,4.99,4.71,4.83,4.88,0.73,2.46,158.31,1.44,12933105273.0,12933030573.0,0.0,0.2,78.49,11.41
1816,603027,千禾味业,12.49,2.04,0.25,106592.0,130595071.0,4.08,12.5,12.0,12.24,12.24,1.01,1.11,27.38,3.66,12836361264.0,12005919949.0,0.0,0.24,-3.18,-20.29
1822,600596,新安股份,8.53,2.03,0.17,137647.0,114411576.0,4.67,8.53,8.14,8.35,8.36,0.81,1.06,63.02,0.91,11512062828.0,11029050375.0,0.47,0.47,18.8,-5.43
