序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1446,688363,华熙生物,58.69,2.48,1.42,23534.0,135794499.0,3.81,58.84,56.66,57.0,57.27,0.95,0.49,58.57,4.03,28269696023.0,28269696023.0,0.03,0.24,19.6,-11.81
1448,002129,TCL中环,10.35,2.48,0.25,788307.0,802473908.29,3.76,10.37,9.99,10.2,10.1,0.9,1.95,-5.18,1.21,41846248251.0,41814596222.0,0.0,0.0,36.72,-32.7
1454,600460,士兰微,27.45,2.46,0.66,518465.0,1385415293.0,5.75,27.46,25.92,26.68,26.79,1.08,3.12,1186.32,3.79,45678772145.0,45678772145.0,0.0,0.11,50.41,20.24
1467,601877,正泰电器,22.7,2.44,0.54,108799.0,243466742.0,3.34,22.74,22.0,22.18,22.16,0.93,0.51,10.46,1.17,48781595755.0,48781595755.0,-0.04,-0.09,29.71,8.3
1471,600062,华润双鹤,21.11,2.43,0.5,136193.0,283757001.0,3.4,21.11,20.41,20.61,20.61,0.82,1.33,11.78,2.15,21940028059.0,21676867780.0,0.09,0.14,6.45,15.73
1513,600588,用友网络,12.92,2.38,0.3,475576.0,591708120.0,6.34,12.95,12.15,12.54,12.62,0.78,1.39,-22.75,5.05,44147606524.0,44147606524.0,0.0,-0.15,55.48,-27.37
1519,300661,圣邦股份,87.32,2.37,2.02,40392.0,348595154.24,4.37,87.76,84.03,85.0,85.3,0.99,0.89,108.49,9.6,41213347302.0,39515368337.0,0.02,0.0,30.76,-1.79
1524,603298,杭叉集团,17.31,2.37,0.4,71373.0,122051654.0,3.13,17.31,16.78,16.86,16.91,0.84,0.54,10.81,2.33,22672846568.0,22672846568.0,0.06,0.06,6.65,-0.57
1545,600733,北汽蓝谷,9.18,2.34,0.21,2914398.0,2634724464.0,7.92,9.29,8.58,8.82,8.97,0.94,5.98,-8.54,28.47,51164759091.0,44715063235.0,-0.11,-0.11,30.21,49.76
1550,601099,太平洋,4.38,2.34,0.1,2724598.0,1175724398.0,3.27,4.38,4.24,4.27,4.28,0.94,4.0,164.32,3.11,29855465701.0,29855465701.0,0.23,0.23,41.75,18.38
1553,002414,高德红外,7.89,2.33,0.18,344439.0,265759312.81,4.93,7.9,7.52,7.7,7.71,0.91,1.01,503.3,4.95,33696107892.0,26815052081.0,-0.13,0.0,34.64,8.23
1557,002405,四维图新,9.67,2.33,0.22,615714.0,580511104.18,4.97,9.68,9.21,9.4,9.45,0.81,2.61,-35.38,2.44,22955970925.0,22777904557.0,-0.1,0.0,35.81,8.65
1560,000021,深科技,19.37,2.32,0.44,514016.0,973604348.65,4.81,19.39,18.48,18.76,18.93,0.7,3.29,34.28,2.61,30228581580.0,30225407321.0,0.0,-0.05,51.45,20.46
1570,002008,大族激光,25.68,2.31,0.58,332076.0,836166242.12,4.14,25.69,24.65,25.0,25.1,0.53,3.39,14.21,1.7,27020316240.0,25148012144.0,0.0,0.16,37.4,25.15
1577,002608,江苏国信,7.55,2.3,0.17,195437.0,145122481.6,4.47,7.57,7.24,7.42,7.38,1.4,0.52,7.32,0.89,28524501765.0,28524501765.0,0.0,0.0,11.85,16.69
1581,300136,信维通信,25.8,2.3,0.58,370185.0,921922621.13,7.14,25.83,24.03,24.99,25.22,0.97,4.49,35.11,3.48,24963270860.0,21273852491.0,-0.12,0.08,42.54,9.79
1592,002797,第一创业,8.54,2.28,0.19,2058815.0,1732642275.03,3.47,8.55,8.26,8.31,8.35,0.66,4.9,41.98,2.3,35888496000.0,35888463975.0,0.0,0.23,66.47,48.01
1593,600606,绿地控股,2.25,2.27,0.05,1161552.0,255126538.0,6.36,2.26,2.12,2.19,2.2,0.84,0.83,100.24,0.39,31621991207.0,31621991207.0,-0.44,-0.44,64.23,-2.17
1594,600398,海澜之家,5.85,2.27,0.13,369182.0,212497963.0,3.15,5.85,5.67,5.7,5.72,0.84,0.77,11.05,1.68,28096206232.0,28096206232.0,0.17,0.17,3.91,-11.76
1605,688122,西部超导,44.69,2.27,0.99,73391.0,323738676.0,3.73,44.83,43.2,43.59,43.7,0.72,1.13,36.07,4.45,29033506371.0,29033506371.0,-0.11,-0.25,34.53,-14.92
1625,688561,奇安信-U,30.12,2.24,0.66,66029.0,194738976.0,3.9,30.13,28.98,29.45,29.46,0.85,0.96,-13.16,2.29,20637391995.0,20637391995.0,0.0,0.17,36.91,-24.87
1655,300604,长川科技,45.43,2.2,0.98,230352.0,1018809456.97,5.89,45.45,42.83,43.68,44.45,0.85,4.89,59.75,8.64,28474774496.0,21382293278.0,0.0,0.07,58.02,19.9
1666,603893,瑞芯微,82.11,2.19,1.76,37220.0,300485307.0,4.33,82.35,78.87,80.25,80.35,0.91,0.89,73.24,10.19,34346678688.0,34329640863.0,-0.24,-0.23,55.42,29.92
1670,002028,思源电气,77.03,2.19,1.65,42932.0,326152971.93,3.21,77.08,74.66,75.31,75.38,0.96,0.71,30.07,5.08,59798135494.0,46581592230.0,0.04,-0.01,19.93,49.17
1709,300073,当升科技,45.66,2.15,0.96,212110.0,939332409.75,5.86,45.7,43.08,44.62,44.7,0.81,4.2,37.36,1.76,23126825341.0,23074910423.0,0.0,-0.09,50.0,21.92
1721,002152,广电运通,11.95,2.14,0.25,394851.0,462408500.89,4.02,11.97,11.5,11.69,11.7,0.53,1.59,33.08,2.41,29676425631.0,29661497870.0,-0.17,-0.08,28.77,-0.91
1731,603087,甘李药业,45.6,2.13,0.95,54208.0,244085265.0,3.02,45.6,44.25,44.63,44.65,0.81,0.98,40.52,2.51,27408577224.0,25258652045.0,0.09,0.2,16.27,-13.06
1736,000519,中兵红箭,14.91,2.12,0.31,319943.0,469999385.36,5.07,15.0,14.26,14.5,14.6,0.79,2.3,-258.66,2.01,20763054422.0,20763054422.0,-0.07,0.0,28.31,6.58
1747,688120,华海清科,188.07,2.11,3.89,29229.0,539603480.0,5.76,189.4,178.8,184.62,184.18,1.0,1.72,46.33,7.22,44520850627.0,31966750643.0,-0.62,-0.49,49.8,49.74
1748,601139,深圳燃气,7.26,2.11,0.15,240759.0,173131307.0,2.53,7.26,7.08,7.11,7.11,1.1,0.84,14.84,1.4,20885124821.0,20885124821.0,0.0,0.14,9.67,7.88
1758,688047,龙芯中科,156.0,2.1,3.21,68350.0,1039766637.0,6.92,156.07,145.5,151.0,152.79,1.09,2.44,-136.88,19.48,62556000000.0,43624577724.0,0.0,-0.01,72.57,41.04
1763,002271,东方雨虹,13.63,2.1,0.28,310202.0,415318783.34,3.82,13.65,13.14,13.3,13.35,0.91,1.61,19.5,1.27,33206980647.0,26336202516.0,-0.15,0.0,36.44,-24.28
1774,603568,伟明环保,21.06,2.08,0.43,40805.0,84972640.0,3.15,21.08,20.43,20.6,20.63,0.95,0.24,12.76,2.86,35899889386.0,35768095906.0,0.1,0.33,16.55,33.71
1779,002130,沃尔核材,17.66,2.08,0.36,648520.0,1122304997.6,4.97,17.66,16.8,17.22,17.3,0.78,5.19,25.47,4.17,22249808605.0,22059973618.0,0.06,0.06,29.47,139.3
1782,002236,大华股份,16.24,2.07,0.33,378283.0,601435549.72,4.15,16.24,15.58,15.84,15.91,0.89,1.8,15.77,1.5,53504052312.0,34156715332.0,0.06,0.12,23.03,-9.17
1783,002500,山西证券,6.4,2.07,0.13,375884.0,236286300.8,3.67,6.4,6.17,6.24,6.27,0.89,1.05,32.34,1.28,22974537901.0,22974537901.0,0.16,0.16,33.33,20.75
1791,600380,健康元,11.35,2.07,0.23,143769.0,160936539.0,3.06,11.35,11.01,11.15,11.12,0.76,0.77,14.35,1.47,21272174767.0,21272174767.0,0.0,0.09,17.74,-7.35
1803,300896,爱美客,208.45,2.06,4.2,28528.0,587923826.35,3.61,209.5,202.12,204.26,204.25,0.95,1.37,29.82,8.48,63043128143.0,43454376873.0,-0.11,-0.02,51.09,-0.06
1817,000750,国海证券,4.5,2.04,0.09,1401608.0,621466702.7,3.17,4.5,4.36,4.4,4.41,0.81,2.42,117.02,1.32,28737785147.0,26082917897.0,0.0,0.22,55.71,28.94
1824,601456,国联证券,12.05,2.03,0.24,304432.0,361445975.0,2.88,12.05,11.71,11.75,11.81,0.85,1.27,64.65,1.86,34122866674.0,28789054674.0,0.17,0.33,25.39,12.62
1851,002595,豪迈科技,44.74,2.01,0.88,19982.0,88291807.22,2.83,44.74,43.5,43.75,43.86,0.75,0.25,18.94,3.73,35792000000.0,35557786100.0,0.18,0.16,18.86,55.51
1852,300866,安克创新,81.87,2.01,1.61,31512.0,254608517.6,4.11,82.08,78.78,80.01,80.26,0.81,1.06,22.17,5.26,43506600231.0,24266419951.0,0.0,-0.02,51.89,24.01
1854,600061,国投资本,7.63,2.01,0.15,356289.0,267989450.0,3.48,7.64,7.38,7.48,7.48,0.85,0.55,17.67,0.96,49025147766.0,49025147766.0,0.0,0.0,35.52,15.08
1870,688278,特宝生物,74.59,2.0,1.46,21301.0,157130932.0,3.28,74.6,72.2,72.2,73.13,1.24,0.52,41.07,13.4,30343212000.0,30343212000.0,-0.01,0.07,31.67,43.61
1873,688578,艾力斯,57.87,1.99,1.13,71893.0,412002993.0,3.54,58.17,56.16,56.81,56.74,0.81,1.6,18.37,5.36,26041500000.0,26041500000.0,0.02,0.12,23.87,41.11
1883,603198,迎驾贡酒,61.91,1.98,1.2,39958.0,245373245.0,4.88,62.58,59.62,60.69,60.71,1.19,0.5,18.52,5.35,49528000000.0,49528000000.0,0.02,-0.02,25.58,-4.74
1889,300957,贝泰妮,48.62,1.97,0.94,35988.0,172201856.48,3.65,48.62,46.88,47.7,47.68,0.93,0.85,37.24,3.49,20595432000.0,20595432000.0,0.02,0.25,21.37,-28.04
1896,000426,兴业银锡,12.95,1.97,0.25,152657.0,193825578.82,4.09,12.96,12.44,12.66,12.7,0.84,0.91,13.73,3.11,23791639236.0,21685388066.0,0.0,0.08,8.82,43.57
1897,000988,华工科技,35.79,1.97,0.69,276697.0,975341800.92,3.39,35.8,34.61,35.17,35.1,0.94,2.75,28.79,3.63,35986941884.0,35968436664.0,0.03,0.08,23.63,20.87
1907,300144,宋城演艺,9.38,1.96,0.18,309505.0,285333702.7,3.59,9.39,9.06,9.14,9.2,0.93,1.31,18.31,3.05,24600648727.0,22096620920.0,-0.11,0.0,24.9,-3.99
1925,000783,长江证券,6.83,1.94,0.13,488833.0,329822220.78,2.84,6.83,6.64,6.67,6.7,0.94,0.88,19.76,1.13,37770398235.0,37770398235.0,0.0,0.15,40.53,29.85
1930,600535,天士力,14.74,1.94,0.28,109844.0,159751359.0,2.97,14.74,14.31,14.46,14.46,0.84,0.74,19.61,1.73,22020823074.0,22020823074.0,0.0,0.14,9.19,-10.29
1935,600109,国金证券,8.96,1.93,0.17,400025.0,353755766.0,2.84,8.97,8.72,8.79,8.79,0.93,1.25,27.92,1.01,33264533210.0,28668030469.0,0.0,0.0,21.24,0.22
1940,600369,西南证券,4.75,1.93,0.09,564906.0,263900850.0,3.86,4.76,4.58,4.65,4.66,0.82,0.89,49.01,1.23,31564268339.0,29996768339.0,0.0,0.21,29.08,17.28
1941,000987,越秀资本,7.39,1.93,0.14,279035.0,202813213.35,3.45,7.39,7.14,7.2,7.25,0.73,0.56,16.18,1.26,37076608894.0,37062562211.0,0.0,0.27,50.2,26.32
1955,002926,华西证券,8.49,1.92,0.16,194811.0,162969733.55,2.88,8.49,8.25,8.31,8.33,0.77,0.74,65.78,0.97,22286250000.0,22286250000.0,0.0,0.12,31.83,10.12
1961,002128,电投能源,20.75,1.92,0.39,85582.0,175854338.85,2.7,20.75,20.2,20.29,20.36,0.79,0.38,7.93,1.37,46512649980.0,46512649980.0,0.0,0.0,16.77,53.25
1974,601198,东兴证券,11.24,1.9,0.21,531376.0,589770509.0,2.81,11.24,10.93,11.01,11.03,0.88,1.64,28.9,1.32,36332687645.0,36332687645.0,0.0,0.18,40.15,39.28
1978,300450,先导智能,23.59,1.9,0.44,579209.0,1336670012.23,5.1,23.63,22.45,23.15,23.15,0.56,3.71,45.54,3.09,36945785972.0,36785212876.0,-0.04,-0.13,50.45,-6.61
1981,002945,华林证券,14.5,1.9,0.27,211575.0,303934827.0,2.74,14.5,14.11,14.2,14.23,0.79,0.78,97.19,5.91,39150000000.0,39150000000.0,0.07,0.14,54.75,-3.97
1983,002850,科达利,107.56,1.89,2.0,20774.0,219036548.69,4.4,107.66,103.02,104.6,105.56,1.03,1.08,21.49,2.65,29129447925.0,20762695414.0,-0.04,-0.08,49.81,29.65
1984,600763,通策医疗,49.0,1.89,0.91,63467.0,306649089.0,2.91,49.0,47.6,47.84,48.09,0.89,1.42,32.99,5.31,21917166733.0,21917166733.0,0.0,0.16,19.95,-9.71
1996,688037,芯源微,103.92,1.88,1.92,61029.0,607066839.0,7.91,104.07,96.0,101.4,102.0,0.99,3.04,145.52,8.26,20884487107.0,20884487107.0,-0.08,-0.08,78.28,12.94
2007,600066,宇通客车,21.83,1.87,0.4,287181.0,618776909.0,3.17,21.9,21.22,21.33,21.43,1.2,1.3,14.91,3.72,48330293238.0,48330293238.0,-0.09,-0.05,3.31,85.79
2009,603596,伯特利,44.27,1.86,0.81,97161.0,418082415.0,5.59,44.44,42.01,43.46,43.46,1.46,1.61,25.88,4.33,26851783451.0,26796777976.0,0.09,0.07,33.83,-10.13
2032,300832,新产业,64.86,1.84,1.17,44945.0,289340455.16,3.16,65.09,63.08,63.1,63.69,0.77,0.66,27.62,6.28,50961720395.0,44118260136.0,0.02,0.02,0.11,-15.98
2047,002939,长城证券,8.38,1.82,0.15,311037.0,257170580.0,2.92,8.38,8.14,8.21,8.23,0.91,0.89,23.09,1.15,33808497891.0,29226280380.0,0.24,0.24,27.94,6.21
2049,601966,玲珑轮胎,19.0,1.82,0.34,128602.0,239954437.0,3.27,19.0,18.39,18.6,18.66,0.86,0.88,12.18,1.27,27806550977.0,27806550977.0,0.0,0.16,23.46,1.33
2058,601236,红塔证券,8.42,1.81,0.15,251898.0,209324493.0,2.54,8.42,8.21,8.29,8.27,0.88,0.53,45.69,1.67,39715352788.0,39715352788.0,0.0,0.12,30.14,12.57
2065,000997,新 大 陆,19.73,1.81,0.35,151670.0,292243936.08,4.64,19.75,18.85,19.3,19.38,0.73,1.48,18.65,2.91,20362601747.0,20249821062.0,-0.05,-0.05,61.06,3.52
2078,603156,养元饮品,20.94,1.8,0.37,28694.0,59392918.0,2.67,20.97,20.42,20.5,20.57,0.9,0.23,16.17,2.68,26499435984.0,26499435984.0,0.1,-0.05,8.89,6.51
2092,603939,益丰药房,23.3,1.79,0.41,62180.0,143211781.0,3.1,23.31,22.6,22.9,22.89,0.63,0.51,19.08,2.82,28249672520.0,28244102842.0,0.04,0.09,28.37,-28.75
2096,002281,光迅科技,42.09,1.79,0.74,232580.0,959504375.44,5.15,42.13,40.0,41.0,41.35,0.74,3.01,54.03,3.78,33427960160.0,32536678735.0,-0.05,0.0,51.13,48.94
2114,603650,彤程新材,34.93,1.78,0.61,84964.0,288640835.0,5.62,34.93,33.0,34.0,34.32,0.82,1.43,35.78,6.35,20925855772.0,20806079265.0,0.03,0.03,32.46,7.61
2120,600332,白云山,28.68,1.77,0.5,86993.0,248269743.0,2.7,28.85,28.09,28.17,28.18,1.36,0.62,11.07,1.29,46627684417.0,40320952417.0,-0.03,0.0,1.52,4.48
2134,600131,国网信通,20.8,1.76,0.36,106763.0,219002136.0,3.52,20.83,20.11,20.4,20.44,0.78,0.89,62.92,3.92,24996588115.0,24874827099.0,-0.14,0.19,21.07,39.22
2152,002180,纳思达,26.18,1.75,0.45,172240.0,439361293.73,4.35,26.22,25.1,25.77,25.73,1.37,1.26,25.8,3.59,37192771200.0,35681302123.0,0.04,0.0,10.14,15.69
2153,000423,东阿阿胶,58.18,1.75,1.0,54187.0,312330538.22,2.83,58.25,56.63,57.05,57.18,0.99,0.84,24.39,3.78,37466571620.0,37466571620.0,0.0,0.0,23.71,25.41
2155,601155,新城控股,13.39,1.75,0.23,207149.0,273588128.0,4.1,13.49,12.95,13.08,13.16,0.92,0.92,15.57,0.49,30202790042.0,30202790042.0,0.0,0.0,39.92,17.35
2158,600848,上海临港,10.5,1.74,0.18,65674.0,67852141.0,3.49,10.52,10.16,10.31,10.32,0.71,0.27,32.12,1.42,26486113542.0,25136078867.0,-0.1,0.0,17.85,6.6
2165,000975,山金国际,16.39,1.74,0.28,149713.0,241870359.2,3.04,16.39,15.9,16.12,16.11,0.55,0.6,19.76,3.64,45510477923.0,40763425719.0,0.18,0.24,-5.04,11.35
2167,600208,衢州发展,2.93,1.74,0.05,885622.0,254482686.0,4.17,2.93,2.81,2.86,2.88,0.9,1.04,9.43,0.57,24931196544.0,24927763712.0,0.0,0.0,77.58,35.02
2177,300122,智飞生物,29.45,1.73,0.5,222348.0,645568166.53,3.11,29.46,28.56,28.95,28.95,0.86,1.57,24.58,2.24,70497108049.0,41651375312.0,0.0,0.17,31.71,-51.17
2179,002185,华天科技,11.81,1.72,0.2,829245.0,961372025.94,4.22,11.83,11.34,11.53,11.61,0.95,2.59,79.5,2.3,37844963693.0,37836166955.0,-0.08,-0.08,50.25,38.94
2190,601179,中国西电,7.71,1.72,0.13,445046.0,339319187.0,2.9,7.71,7.49,7.61,7.58,0.98,0.87,37.67,1.81,39520552934.0,39520552934.0,0.0,0.26,16.11,59.63
2208,002821,凯莱英,82.62,1.7,1.38,22922.0,187293985.67,2.26,82.62,80.78,80.78,81.24,0.63,0.7,32.08,1.83,30380869670.0,27153314247.0,0.0,0.15,35.69,-27.72
2216,002461,珠江啤酒,9.04,1.69,0.15,72950.0,65306756.2,2.25,9.04,8.84,8.88,8.89,0.98,0.33,18.61,1.9,20008489459.0,20008489459.0,0.0,0.11,4.27,16.2
2217,000400,许继电气,26.53,1.69,0.44,190521.0,494429759.65,4.29,26.59,25.47,26.08,26.09,1.07,1.89,22.66,2.42,27030735418.0,26750737798.0,0.11,0.19,-4.26,23.51
2226,003022,联泓新科,15.73,1.68,0.26,80118.0,125156569.8,5.3,16.14,15.32,15.43,15.47,1.33,0.6,88.35,2.92,21008484640.0,21008484640.0,0.06,0.19,27.06,-13.71
2238,000723,美锦能源,4.87,1.67,0.08,447855.0,213861593.44,3.76,4.87,4.69,4.81,4.79,0.6,1.04,-24.2,1.45,21131661966.0,20960251991.0,0.0,0.41,22.06,-26.88
2266,601611,中国核建,8.66,1.64,0.14,191143.0,162932588.0,3.29,8.66,8.38,8.49,8.52,0.67,0.63,13.44,1.3,26079894122.0,26079894122.0,0.0,0.23,10.6,26.61
2292,000933,神火股份,16.25,1.63,0.26,233927.0,375289269.75,3.06,16.26,15.77,15.97,15.99,0.71,1.04,7.75,1.69,36551946746.0,36451820909.0,-0.06,0.0,4.77,1.56
2296,002532,天山铝业,8.14,1.62,0.13,444389.0,356598165.06,4.24,8.16,7.82,7.98,8.01,1.14,1.08,9.21,1.49,37866347278.0,33618244379.0,0.12,0.12,23.9,43.82
2302,601058,赛轮轮胎,14.43,1.62,0.23,244735.0,349665615.0,2.18,14.43,14.12,14.19,14.2,0.7,0.74,10.97,2.49,47447286737.0,47447286737.0,0.0,0.14,20.65,26.25
2326,601108,财通证券,8.24,1.6,0.13,495438.0,403354707.0,2.71,8.25,8.03,8.1,8.11,0.89,1.07,19.49,1.09,38264413925.0,38264413925.0,-0.12,-0.12,28.55,7.57
2348,600515,海南机场,3.85,1.58,0.06,596205.0,225694498.0,3.17,3.85,3.73,3.77,3.79,0.87,0.65,154.99,1.88,43987441968.0,35327648156.0,0.0,0.26,15.96,4.05
2357,601777,力帆科技,7.09,1.58,0.11,508673.0,352374215.0,4.44,7.1,6.79,6.95,6.98,0.7,1.13,601.82,3.07,32054599503.0,32054599503.0,0.14,0.14,84.16,98.04
2358,601665,齐鲁银行,5.16,1.57,0.08,280849.0,142713994.0,3.54,5.16,4.98,5.08,5.08,0.95,0.58,5.44,0.67,24948482811.0,24948482811.0,0.0,0.39,8.4,39.84
2360,601399,国机重装,3.23,1.57,0.05,401849.0,128159630.0,3.14,3.24,3.14,3.18,3.18,0.76,0.56,42.17,1.63,23299785525.0,23299785525.0,-0.31,-0.31,25.19,14.13
2373,601928,凤凰传媒,10.43,1.56,0.16,129497.0,133347232.0,3.12,10.44,10.12,10.23,10.27,0.95,0.51,14.82,1.38,26543307000.0,26543307000.0,-0.1,0.0,-4.84,25.51
2380,002353,杰瑞股份,36.62,1.55,0.56,44528.0,161004049.0,2.8,36.69,35.68,35.94,36.06,0.61,0.64,17.59,1.86,37493600604.0,25393603066.0,0.03,-0.03,31.35,33.16
2381,600008,首创环保,3.27,1.55,0.05,865159.0,278535676.0,3.11,3.27,3.17,3.22,3.22,1.1,1.18,5.54,1.12,24003731514.0,24003731514.0,0.0,0.0,16.37,26.25
2385,603786,科博达,56.4,1.55,0.86,9793.0,54362113.0,3.49,56.45,54.51,55.54,55.54,0.68,0.24,28.17,4.49,22779412920.0,22694688840.0,0.11,0.09,26.29,-20.29
2388,600098,广州发展,6.57,1.55,0.1,238971.0,154527393.0,3.4,6.57,6.35,6.47,6.47,0.61,0.68,10.89,0.86,23036436123.0,22986787263.0,0.0,0.0,10.23,28.32
2389,600132,重庆啤酒,61.76,1.55,0.94,29250.0,179335780.0,2.6,61.98,60.4,61.1,60.82,0.87,0.6,16.83,13.99,29890061188.0,29890061188.0,0.03,0.08,16.18,-2.97
2391,601577,长沙银行,8.55,1.54,0.13,227486.0,192320011.0,2.85,8.55,8.31,8.39,8.42,0.96,0.57,4.17,0.53,34384284597.0,34376844994.0,0.0,0.23,9.48,32.76
2393,600988,赤峰黄金,17.11,1.54,0.26,314278.0,530987852.0,3.03,17.12,16.61,16.85,16.85,0.57,1.89,19.32,4.0,28469523678.0,28469523678.0,0.0,0.12,-5.73,22.56
2415,601216,君正集团,4.65,1.53,0.07,1091251.0,500204515.0,3.06,4.65,4.51,4.56,4.58,0.67,1.29,13.14,1.48,39236780864.0,39236780864.0,0.0,0.22,28.45,35.96
2417,002244,滨江集团,9.31,1.53,0.14,294453.0,272503490.69,4.47,9.44,9.03,9.17,9.17,1.01,1.1,13.3,1.09,28967542616.0,24972713319.0,0.0,0.0,14.37,29.67
2425,600007,中国国贸,22.69,1.52,0.34,35415.0,79910743.0,2.01,22.7,22.25,22.25,22.35,0.84,0.35,16.83,2.43,22855240696.0,22855240696.0,0.09,0.04,5.93,25.5
2444,000831,中国稀土,30.98,1.51,0.46,329105.0,992596575.38,5.14,31.04,29.47,30.2,30.52,0.8,3.1,-121.47,7.19,32876620601.0,32876620601.0,0.0,0.03,41.14,12.29
2460,300024,机器人,18.3,1.5,0.27,831060.0,1484220566.94,5.27,18.32,17.37,17.99,18.03,0.5,5.42,-215.48,6.59,28650845085.0,28050089373.0,0.0,0.0,97.2,54.17
2474,600483,福能股份,9.54,1.49,0.14,200197.0,188696223.0,2.87,9.55,9.28,9.4,9.4,0.75,0.74,10.93,1.08,25850135498.0,25850135498.0,0.0,0.1,-4.02,19.85
2476,603589,口子窖,40.3,1.49,0.59,88693.0,354114002.0,3.98,40.77,39.19,39.72,39.71,1.19,1.48,13.84,2.38,24180000000.0,24104214722.0,0.07,0.1,12.57,-7.99
2477,600352,浙江龙盛,10.25,1.49,0.15,232646.0,235661454.0,2.38,10.25,10.01,10.1,10.1,0.9,0.72,18.48,0.98,33346651565.0,33346651565.0,0.1,0.2,16.61,28.93
2481,600918,中泰证券,6.85,1.48,0.1,267879.0,181408902.0,2.67,6.86,6.68,6.71,6.75,0.75,0.67,71.23,1.28,47735086429.0,27213747260.0,-0.15,-0.15,19.34,0.44
2489,002673,西部证券,8.93,1.48,0.13,1108057.0,975578703.53,3.07,8.93,8.66,8.78,8.8,0.62,2.7,41.08,1.41,39913364626.0,36695107849.0,0.0,0.11,37.81,42.42
2504,600707,彩虹股份,6.93,1.46,0.1,310075.0,210944509.0,4.39,6.95,6.65,6.82,6.83,0.92,0.86,15.18,1.16,24867540843.0,24862551243.0,-0.14,-0.29,5.64,2.67
2507,600871,石化油服,2.08,1.46,0.03,869403.0,177495962.0,3.41,2.08,2.01,2.05,2.05,1.08,0.64,43.78,4.38,39477177029.0,28224307386.0,0.0,0.0,9.47,13.66
2511,688065,凯赛生物,45.15,1.46,0.65,23050.0,102599861.0,4.11,45.5,43.67,44.45,44.5,0.92,0.4,57.23,2.31,26339518461.0,26339518461.0,-0.38,-0.51,31.14,-17.59
2515,300413,芒果超媒,29.22,1.46,0.42,248258.0,702820753.56,6.08,29.27,27.52,28.35,28.8,1.27,2.43,28.38,2.42,54662462214.0,29854072773.0,0.0,0.41,56.68,16.79
2536,000958,电投产融,7.03,1.44,0.1,746377.0,515483032.0,3.75,7.03,6.77,6.85,6.93,0.62,1.39,37.2,1.92,37845432196.0,37845274021.0,0.14,0.29,103.18,81.19
2563,601666,平煤股份,9.96,1.43,0.14,287083.0,280852735.0,3.87,9.97,9.59,9.79,9.82,0.87,1.16,9.04,1.0,24652457068.0,24594710980.0,0.0,0.0,9.81,-5.77
2566,002261,拓维信息,20.66,1.42,0.29,1048929.0,2109731233.45,5.25,20.67,19.6,20.18,20.37,0.85,9.3,1767.6,10.0,25956019584.0,23298178659.0,0.05,0.05,82.51,37.37
2577,603605,珀莱雅,91.73,1.42,1.28,25920.0,236447573.0,2.59,92.25,89.91,90.01,90.45,0.75,0.66,27.28,7.58,36347786386.0,36270502026.0,0.01,0.01,9.82,-6.86
2584,600901,江苏金租,5.04,1.41,0.07,381688.0,189816600.0,3.02,5.04,4.89,4.99,4.97,0.87,0.66,9.83,1.25,29197757046.0,29181340092.0,0.2,0.0,8.62,11.5
2595,600497,驰宏锌锗,5.8,1.4,0.08,714696.0,406804772.0,3.67,5.8,5.59,5.72,5.72,0.95,1.4,15.03,1.79,29529491094.0,29529491094.0,0.17,0.17,11.97,18.13
2600,002007,华兰生物,16.71,1.4,0.23,91143.0,150439537.9,2.49,16.71,16.3,16.48,16.48,0.71,0.58,24.81,2.61,30558929273.0,26303576598.0,0.12,0.12,13.29,-23.45
2605,600895,张江高科,28.41,1.39,0.39,456204.0,1270342986.0,4.32,28.41,27.2,27.78,28.02,0.76,2.95,64.57,3.5,43998270116.0,43998270116.0,0.0,0.07,69.51,49.06
2616,000932,华菱钢铁,4.39,1.39,0.06,531378.0,229372145.04,3.0,4.39,4.26,4.33,4.33,0.89,0.77,12.84,0.57,30328896671.0,30328519499.0,0.0,0.46,8.66,-10.77
2621,601699,潞安环能,14.68,1.38,0.2,111655.0,161656849.0,2.97,14.68,14.25,14.44,14.48,0.58,0.37,11.77,0.94,43913887056.0,43913887056.0,0.0,0.07,2.37,-27.76
2622,600039,四川路桥,7.34,1.38,0.1,291826.0,212452287.0,2.35,7.35,7.18,7.23,7.24,0.89,0.44,10.05,1.41,63948016329.0,49178641259.0,0.0,0.14,27.21,5.76
2643,601990,南京证券,8.88,1.37,0.12,396056.0,347986114.0,2.51,8.9,8.68,8.72,8.76,1.1,1.08,35.27,1.88,32734885982.0,32498924961.0,-0.11,0.0,20.16,12.41
2665,600298,安琪酵母,34.41,1.35,0.46,57509.0,195585345.0,2.5,34.41,33.56,33.99,33.95,0.72,0.67,23.52,2.86,29890063404.0,29403203196.0,0.15,0.12,14.17,-0.78
2672,600582,天地科技,6.01,1.35,0.08,384563.0,227285644.0,3.54,6.01,5.8,5.93,5.93,0.98,0.93,8.57,1.04,24872919241.0,24872919241.0,0.0,0.17,9.47,16.47
2681,600820,隧道股份,6.79,1.34,0.09,268773.0,180182698.0,2.99,6.8,6.6,6.7,6.7,0.81,0.85,10.68,0.72,21348412478.0,21348412478.0,-0.15,0.15,2.88,22.78
