序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
2406,300741,华宝股份,17.59,1.5,0.26,16283.0,28515389.08,2.6,17.73,17.28,17.32,17.33,0.91,0.26,45.36,1.51,10833329200.0,10833279069.0,0.06,0.11,18.69,-15.8
2412,002498,汉缆股份,3.39,1.5,0.05,205903.0,69169390.18,2.4,3.4,3.32,3.35,3.34,0.87,0.62,14.54,1.39,11277838440.0,11277838440.0,0.3,0.0,11.15,-14.39
2421,002024,ST易购,2.04,1.49,0.03,417907.0,84946669.28,4.98,2.09,1.99,2.0,2.01,0.74,0.45,23.66,1.56,18900125941.0,18764623939.0,-0.49,0.0,64.52,15.25
2422,000761,本钢板材,3.4,1.49,0.05,99982.0,33722079.76,2.99,3.42,3.32,3.34,3.35,0.67,0.27,-3.27,1.09,13967962831.0,12607962831.0,0.29,0.0,39.34,-4.76
2425,601068,中铝国际,4.77,1.49,0.07,185709.0,87867990.0,5.74,4.87,4.6,4.72,4.7,1.16,0.73,42.52,5.8,14242438994.0,12209247482.0,-0.21,-0.42,18.95,3.25
2428,600761,安徽合力,17.06,1.49,0.25,105174.0,178884416.0,2.68,17.28,16.83,16.83,16.81,0.9,1.18,10.35,1.49,15195218503.0,15195218503.0,0.0,0.06,5.83,-3.12
2433,000893,亚钾国际,21.92,1.48,0.32,118602.0,261647802.38,4.72,22.67,21.65,21.66,21.6,1.02,1.46,29.47,1.75,20360418019.0,17795490582.0,-0.05,-0.09,33.5,-16.46
2439,002518,科士达,19.28,1.47,0.28,68729.0,131621644.05,2.53,19.38,18.9,19.02,19.0,0.7,1.22,23.59,2.59,11225299812.0,10897015782.0,-0.1,-0.1,26.93,-28.99
2449,600548,深高速,11.13,1.46,0.16,61756.0,68929160.0,3.92,11.35,10.92,10.95,10.97,0.97,0.43,13.25,1.33,24271973728.0,15952298728.0,0.09,-0.18,-0.45,31.87
2450,600827,百联股份,9.75,1.46,0.14,97277.0,94376506.0,2.91,9.87,9.59,9.61,9.61,0.75,0.61,8.05,0.9,17395639141.0,15643386720.0,0.1,0.0,30.7,4.06
2466,603919,金徽酒,20.42,1.44,0.29,38180.0,77652557.0,3.38,20.58,19.9,19.9,20.13,0.96,0.75,23.33,3.17,10358249139.0,10358249139.0,0.0,-0.1,21.48,-15.72
2470,600459,贵研铂业,14.13,1.44,0.2,126944.0,181049865.0,4.52,14.58,13.95,14.2,13.93,1.48,1.7,18.1,1.57,10749067847.0,10565108642.0,0.0,0.14,13.13,-0.28
2478,603515,欧普照明,17.07,1.43,0.24,24138.0,41318003.0,3.57,17.38,16.78,16.93,16.83,1.43,0.33,15.36,1.96,12720993737.0,12544590650.0,0.0,0.12,16.76,3.27
2479,603638,艾迪精密,16.39,1.42,0.23,25511.0,41612728.0,1.61,16.43,16.17,16.2,16.16,0.74,0.3,36.73,4.23,13740312764.0,13740312764.0,0.06,-0.06,17.07,1.61
2481,000917,电广传媒,7.84,1.42,0.11,683780.0,523970884.25,5.69,7.9,7.46,7.74,7.73,0.68,4.82,136.67,1.08,11113641690.0,11112881406.0,0.13,0.0,64.71,43.59
2504,000528,柳    工,11.57,1.4,0.16,246666.0,286709424.75,4.47,11.93,11.42,11.49,11.41,1.32,1.71,13.04,1.3,22957105316.0,16728941920.0,0.17,0.17,22.05,76.91
2512,600325,华发股份,6.55,1.39,0.09,286215.0,187309096.0,2.63,6.64,6.47,6.48,6.46,0.93,1.11,10.16,0.86,18026596360.0,16841626035.0,0.0,-0.15,18.44,-4.24
2513,002948,青岛银行,3.64,1.39,0.05,336900.0,122251880.22,2.23,3.67,3.59,3.61,3.59,0.54,1.08,4.6,0.58,21186091195.0,11320109273.0,0.55,0.28,10.3,25.95
2514,000686,东北证券,8.01,1.39,0.11,255707.0,202372990.5,2.41,8.01,7.82,7.94,7.9,0.9,1.09,29.69,1.0,18747027849.0,18747027849.0,0.13,0.13,40.28,14.43
2516,601222,林洋能源,7.29,1.39,0.1,177062.0,128156514.0,2.36,7.3,7.13,7.26,7.19,0.84,0.86,12.38,0.95,15018633147.0,15018633147.0,-0.14,0.0,13.91,19.7
2522,002320,海峡股份,5.86,1.38,0.08,164577.0,96128245.32,2.42,5.92,5.78,5.81,5.78,0.85,0.74,38.58,3.04,13061548476.0,13061548476.0,0.0,0.0,17.67,2.63
2536,603379,三美股份,32.47,1.37,0.44,34809.0,112063122.0,2.65,32.55,31.7,32.13,32.03,0.67,0.57,26.51,3.18,19822254331.0,19822254331.0,0.03,0.0,10.82,-3.85
2538,600662,外服控股,5.17,1.37,0.07,101304.0,52042423.0,2.55,5.2,5.07,5.1,5.1,0.79,0.45,17.65,2.65,11805745925.0,11701154757.0,-0.19,-0.19,30.56,10.71
2539,600258,首旅酒店,14.05,1.37,0.19,143971.0,204475745.0,4.47,14.52,13.9,13.92,13.86,1.52,1.29,16.27,1.35,15688273920.0,15688273920.0,0.0,0.14,22.6,-8.77
2545,002385,大北农,4.45,1.37,0.06,492054.0,217141629.36,2.51,4.46,4.35,4.39,4.39,0.89,1.49,108.12,2.26,19240562411.0,14741426111.0,0.0,0.23,17.11,-25.34
2546,001203,大中矿业,9.65,1.37,0.13,195678.0,188202712.0,4.1,9.8,9.41,9.65,9.52,0.66,1.61,16.42,2.3,14552408324.0,11739871791.0,0.1,0.0,26.47,-4.17
2565,600129,太极集团,24.93,1.34,0.33,91317.0,225791281.0,2.52,25.08,24.46,24.66,24.6,0.75,1.64,19.1,3.47,13883286248.0,13883286248.0,0.04,0.28,15.68,-45.99
2579,603279,景津装备,19.1,1.33,0.25,38332.0,73007528.0,3.18,19.3,18.7,18.84,18.85,0.67,0.67,12.42,2.36,11010328700.0,10926104843.0,0.0,-0.1,14.1,-9.26
2588,002773,康弘药业,19.26,1.32,0.25,86165.0,164003617.87,2.47,19.27,18.8,19.0,19.01,0.8,1.26,13.64,2.1,17714929172.0,13199664367.0,0.05,0.16,-9.45,6.64
2591,000031,大悦城,3.09,1.31,0.04,194949.0,59708559.48,3.61,3.12,3.01,3.06,3.05,0.91,0.49,-16.93,1.01,13244708218.0,12368921352.0,0.0,0.32,34.35,4.04
2600,600032,浙江新能,7.8,1.3,0.1,64101.0,49771587.0,1.69,7.83,7.7,7.73,7.7,0.78,0.27,21.85,1.5,18756467527.0,18756467527.0,0.13,0.13,16.42,-1.64
2601,002737,葵花药业,20.29,1.3,0.26,73021.0,146506444.88,2.5,20.31,19.81,20.0,20.03,0.87,1.25,15.14,2.65,11849360000.0,11849360000.0,0.05,0.1,-7.52,-17.12
2604,600808,马钢股份,2.35,1.29,0.03,401511.0,94103540.0,3.02,2.37,2.3,2.33,2.32,0.84,0.67,-5.39,0.72,18205304267.0,14024215287.0,-0.42,-0.42,27.72,-13.6
2605,603699,纽威股份,23.53,1.29,0.3,38108.0,89269708.0,3.14,23.82,23.09,23.11,23.23,0.93,0.51,16.22,4.55,17902744099.0,17625428860.0,-0.13,-0.34,31.01,81.56
2608,603678,火炬电子,29.05,1.29,0.37,101895.0,299073955.0,4.43,29.95,28.68,28.68,28.68,1.21,2.22,44.19,2.45,13314776477.0,13314776477.0,0.1,0.0,32.65,10.67
2609,601163,三角轮胎,14.92,1.29,0.19,69581.0,103233786.0,2.38,14.99,14.64,14.74,14.73,0.65,0.87,10.13,0.9,11936000000.0,11936000000.0,0.0,0.13,9.38,8.59
2615,301015,百洋医药,26.77,1.29,0.34,18523.0,49529177.0,2.84,27.05,26.3,26.46,26.43,0.69,0.35,16.46,6.36,14070673154.0,14070673154.0,0.0,-0.07,25.86,-23.73
2653,600271,航天信息,9.76,1.24,0.12,211218.0,204745444.0,2.7,9.82,9.56,9.74,9.64,1.03,1.14,-719.6,1.29,18084154067.0,18084154067.0,-0.2,0.0,28.76,-8.01
2660,688772,珠海冠宇,16.36,1.24,0.2,103009.0,168037213.0,3.77,16.61,16.0,16.27,16.16,0.75,0.91,51.61,2.79,18442403230.0,18442403230.0,-0.06,-0.06,18.38,-24.75
2664,300724,捷佳伟创,68.3,1.23,0.83,103857.0,704613757.6,3.36,69.27,67.0,67.47,67.47,0.75,3.61,8.82,2.29,23780136399.0,19625945511.0,0.06,0.12,54.63,-6.19
2671,300674,宇信科技,20.75,1.22,0.25,267645.0,548519417.09,4.29,20.98,20.1,20.75,20.5,0.8,3.81,41.79,3.55,14609183995.0,14590942878.0,0.0,0.14,112.82,29.04
2673,000156,华数传媒,7.47,1.22,0.09,146342.0,107687955.95,3.66,7.49,7.22,7.38,7.38,0.74,0.86,29.51,0.94,13841405342.0,12698072801.0,0.13,0.27,23.47,4.48
2676,002557,洽洽食品,29.96,1.22,0.36,47058.0,140449979.81,3.14,30.38,29.45,29.8,29.6,0.82,0.93,18.19,2.79,15189791335.0,15157382854.0,0.1,0.13,21.0,-11.41
2678,605090,九丰能源,27.53,1.21,0.33,44577.0,122132088.0,2.5,27.77,27.09,27.1,27.2,0.79,0.7,8.67,1.98,17749322747.0,17484755290.0,-0.07,-0.11,5.68,1.47
2682,601918,新集能源,7.52,1.21,0.09,228225.0,171313208.0,2.69,7.6,7.4,7.43,7.43,0.75,0.88,8.01,1.29,19480874336.0,19480874336.0,0.0,0.0,-9.4,46.88
2691,300133,华策影视,7.56,1.2,0.09,1161863.0,857465858.66,7.5,7.69,7.13,7.59,7.47,0.86,7.15,64.85,2.02,14372117180.0,12277969397.0,-0.13,0.13,47.95,29.67
2692,002399,海普瑞,10.93,1.2,0.13,36769.0,40109545.0,2.41,11.05,10.79,10.87,10.8,0.73,0.29,15.42,1.32,16037547510.0,13631914625.0,0.0,0.09,12.56,-6.82
2703,300054,鼎龙股份,27.11,1.19,0.32,150248.0,409137527.59,3.32,27.69,26.8,26.82,26.79,0.75,2.06,50.69,5.86,25436841042.0,19740809855.0,0.04,0.07,41.2,12.02
2708,600057,厦门象屿,5.95,1.19,0.07,155650.0,91926127.0,2.89,5.98,5.81,5.89,5.88,0.53,0.71,11.4,1.04,13520863675.0,13043054381.0,0.0,0.0,20.93,-7.18
2716,300641,正丹股份,23.91,1.18,0.28,158454.0,379809355.0,5.08,24.52,23.32,24.0,23.63,0.73,2.98,11.58,4.82,12736434319.0,12729359948.0,0.04,0.04,26.91,358.05
2720,603733,仙鹤股份,19.65,1.18,0.23,31579.0,61579380.0,2.88,19.8,19.24,19.3,19.42,0.65,0.45,12.73,1.82,13872419577.0,13872419577.0,-0.05,-0.05,27.27,24.45
2767,300492,华图山鼎,71.73,1.13,0.8,3847.0,27450286.0,2.16,72.0,70.47,70.9,70.93,0.5,0.27,58.39,27.66,10077094493.0,10077094493.0,0.0,0.03,1.53,-15.28
2771,300457,赢合科技,22.45,1.13,0.25,197978.0,436634675.6,5.45,22.72,21.51,22.27,22.2,0.97,3.12,22.06,2.22,14582127269.0,14228317335.0,0.04,0.13,52.93,22.88
2773,600859,王府井,14.4,1.12,0.16,190466.0,272942167.0,2.39,14.52,14.18,14.36,14.24,0.73,1.74,28.72,0.82,16344712094.0,15745961174.0,-0.07,0.21,14.92,-8.69
2780,003035,南网能源,4.54,1.11,0.05,199733.0,90328063.45,2.67,4.57,4.45,4.49,4.49,1.36,0.88,84.8,2.5,17196969693.0,10250769693.0,0.0,0.0,14.36,-13.52
2783,600816,建元信托,3.64,1.11,0.04,740117.0,268758066.0,5.0,3.73,3.55,3.65,3.6,0.85,1.35,647.56,2.63,35833791645.0,19907662025.0,0.0,0.55,51.04,26.83
2785,601963,重庆银行,9.11,1.11,0.1,89823.0,81666288.0,2.66,9.2,8.96,9.01,9.01,0.45,0.48,5.36,0.6,31653314453.0,17089637040.0,0.22,0.11,29.04,39.08
2790,300601,康泰生物,18.3,1.1,0.2,93382.0,169459764.1,1.88,18.34,18.0,18.15,18.1,0.73,1.06,43.66,2.22,20439576324.0,16129248711.0,0.11,0.16,31.56,-32.1
2798,002192,融捷股份,38.77,1.1,0.42,116488.0,454758528.58,4.59,39.96,38.2,38.63,38.35,0.75,4.5,41.31,3.03,10066832220.0,10046091240.0,-0.13,-0.26,32.32,-28.08
2799,300454,深信服,63.79,1.09,0.69,46091.0,289336871.52,3.65,63.98,61.68,63.31,63.1,0.82,1.67,-34.66,3.27,26789931718.0,17630420219.0,0.02,0.0,44.71,-11.7
2809,600821,金开新能,5.58,1.09,0.06,158810.0,88255371.0,1.81,5.6,5.5,5.56,5.52,0.83,0.8,11.2,1.21,11144730068.0,11144730068.0,-0.36,-0.18,9.2,-6.22
2813,300618,寒锐钴业,38.22,1.08,0.41,105042.0,399193791.26,4.55,38.97,37.25,37.79,37.81,0.75,3.85,53.09,2.22,11833567053.0,10419265267.0,0.05,0.1,66.83,35.58
2821,600869,远东股份,4.69,1.08,0.05,240916.0,111639351.0,3.02,4.7,4.56,4.67,4.64,0.78,1.09,-78.62,2.33,10408764379.0,10408764379.0,0.21,0.43,30.64,8.56
2828,603127,昭衍新药,17.87,1.07,0.19,87807.0,155992572.0,2.49,17.99,17.55,17.8,17.68,0.64,1.39,-142.87,1.67,13393159959.0,11266715627.0,0.0,0.06,34.36,-24.12
2844,603997,继峰股份,12.38,1.06,0.13,35000.0,43035337.0,2.69,12.46,12.13,12.37,12.25,0.58,0.28,-22.1,3.29,15674023864.0,15674023864.0,0.24,0.16,13.58,-8.09
2845,601038,一拖股份,15.26,1.06,0.16,51034.0,77616172.0,2.38,15.42,15.06,15.1,15.1,0.67,0.7,11.68,2.3,17146826897.0,11165822497.0,0.07,0.13,6.05,7.09
2853,600782,新钢股份,3.84,1.05,0.04,297304.0,113183025.0,2.89,3.87,3.76,3.79,3.8,0.55,0.95,-15.65,0.47,12079304252.0,12079304252.0,0.26,0.0,28.86,14.97
2860,300633,开立医疗,34.79,1.05,0.36,28289.0,98533295.38,3.75,35.48,34.19,34.36,34.43,0.63,0.65,103.6,4.82,15054064570.0,15054064570.0,0.26,0.35,10.83,-25.95
2861,003006,百亚股份,26.17,1.04,0.27,34241.0,88353589.0,3.55,26.24,25.32,25.65,25.9,0.95,0.8,35.33,8.03,11235393116.0,11217676026.0,0.08,0.35,19.83,79.12
2873,300827,上能电气,46.78,1.04,0.48,58829.0,272385493.0,3.95,47.38,45.55,46.27,46.3,0.71,2.26,41.78,8.12,16815380122.0,12162636551.0,0.21,0.39,51.29,55.11
2875,002461,珠江啤酒,8.81,1.03,0.09,66247.0,58274408.0,1.72,8.87,8.72,8.74,8.72,0.8,0.3,18.13,1.86,19499423909.0,19499423909.0,0.0,0.11,3.89,13.24
2877,300285,国瓷材料,18.62,1.03,0.19,105854.0,195276101.88,2.22,18.67,18.26,18.43,18.43,0.77,1.32,28.87,2.82,18565039327.0,14969546151.0,0.43,0.27,20.52,-19.11
2879,000088,盐 田 港,4.9,1.03,0.05,111568.0,54537199.74,2.27,4.94,4.83,4.84,4.85,0.62,0.5,19.03,1.46,25477468395.0,11020763818.0,0.0,0.0,10.36,4.26
2882,688582,芯动联科,47.2,1.03,0.48,37873.0,176729150.0,4.73,47.81,45.6,47.32,46.72,0.55,1.55,102.7,8.48,18908622080.0,11501601600.0,0.04,0.17,42.3,22.47
2897,600997,开滦股份,7.03,1.01,0.07,100990.0,70448133.0,2.59,7.05,6.87,6.97,6.96,0.6,0.64,12.92,0.78,11162232953.0,11162232953.0,0.0,0.0,17.95,-3.57
2899,002171,楚江新材,8.04,1.01,0.08,546059.0,437484598.25,3.27,8.12,7.86,7.94,7.96,1.3,4.01,516.74,1.72,11176559518.0,10948727819.0,0.0,0.0,46.18,10.74
2912,603027,千禾味业,12.2,0.99,0.12,107550.0,130146015.0,1.9,12.2,11.97,12.08,12.08,0.83,1.12,26.75,3.57,12538319249.0,11727159598.0,0.0,0.16,-6.51,-22.14
2920,300083,创世纪,7.2,0.98,0.07,348498.0,247810003.49,3.23,7.25,7.02,7.18,7.13,0.8,2.33,44.59,2.34,11987010641.0,10749853541.0,-0.14,-0.14,21.83,13.74
2923,601107,四川成渝,5.16,0.98,0.05,138828.0,71344076.0,2.35,5.2,5.08,5.11,5.11,0.73,0.64,10.54,0.98,15779589600.0,11159738400.0,0.19,0.0,-0.58,24.34
2930,600037,歌华有线,7.28,0.97,0.07,185465.0,133392262.0,3.74,7.31,7.04,7.24,7.21,0.79,1.33,-631.48,0.79,10132142996.0,10132142996.0,0.0,0.0,26.39,-5.45
2937,000869,张  裕Ａ,23.07,0.96,0.22,11752.0,26964332.24,1.66,23.15,22.77,22.93,22.85,0.56,0.26,51.9,1.47,15498977373.0,10499025386.0,0.09,0.13,15.18,-2.41
2948,688198,佰仁医疗,117.5,0.95,1.11,1853.0,21817267.0,2.62,119.08,116.03,116.5,116.39,0.63,0.13,206.29,13.78,16143929890.0,16143929890.0,0.0,0.47,23.71,-5.04
2953,002287,奇正藏药,22.37,0.95,0.21,15679.0,35046874.97,2.03,22.55,22.1,22.16,22.16,1.05,0.3,22.61,3.17,11859980680.0,11833087153.0,0.04,0.18,14.25,1.64
2956,300184,力源信息,10.68,0.95,0.1,766910.0,798282226.43,5.2,10.75,10.2,10.6,10.58,0.81,7.32,92.19,3.33,12324847327.0,11195222734.0,-0.19,-0.19,39.24,79.5
2958,002270,华明装备,17.09,0.95,0.16,76840.0,130595837.0,2.78,17.26,16.79,16.9,16.93,0.81,1.01,23.26,4.95,15316492616.0,12975150003.0,0.06,0.18,-6.51,28.5
2959,688139,海尔生物,33.12,0.94,0.31,25617.0,84867873.0,3.84,33.9,32.64,32.64,32.81,0.78,0.81,25.55,2.45,10530587065.0,10530587065.0,-0.03,0.15,15.89,-17.22
2962,600500,中化国际,4.29,0.94,0.04,231442.0,98602447.0,2.59,4.31,4.2,4.26,4.25,0.72,0.65,-22.36,1.02,15394766214.0,15387040610.0,0.23,0.23,19.5,-2.94
2963,601811,新华文轩,13.95,0.94,0.13,41702.0,57655561.0,2.6,14.03,13.67,13.83,13.82,1.0,0.53,14.49,1.24,17212081950.0,11047059405.0,0.22,0.36,-2.38,8.22
2969,603444,XD吉比特,198.35,0.93,1.83,14297.0,278291072.0,3.85,199.0,191.43,196.0,196.52,0.91,1.98,16.3,3.02,14289352383.0,14289352383.0,0.0,0.02,17.05,-16.88
2979,600388,龙净环保,12.04,0.92,0.11,175826.0,209970699.0,2.43,12.1,11.81,11.92,11.93,0.95,1.46,16.77,1.58,14479829149.0,14479829149.0,0.0,0.0,8.96,-4.37
2981,301050,雷电微力,52.63,0.92,0.48,68586.0,356600998.34,3.01,52.78,51.21,52.05,52.15,0.75,3.28,25.85,4.43,12883390750.0,10998370092.0,0.0,0.06,71.66,28.02
2982,300253,卫宁健康,7.7,0.92,0.07,430295.0,330934594.26,6.16,7.99,7.52,7.88,7.63,0.65,2.27,82.03,2.92,16912456584.0,14608387039.0,0.13,0.13,49.51,7.39
3001,300779,惠城环保,87.68,0.9,0.78,19618.0,171282768.6,3.61,88.94,85.8,86.91,86.9,0.62,1.31,296.78,13.04,17189025514.0,13105043502.0,0.15,0.29,126.62,138.59
3002,002946,新乳业,12.4,0.9,0.11,26999.0,33277548.0,2.52,12.51,12.2,12.34,12.29,0.49,0.32,16.9,3.64,10672342732.0,10559549691.0,0.0,0.16,54.23,9.44
3004,300676,华大基因,45.2,0.89,0.4,34104.0,153597992.5,3.01,45.8,44.45,45.09,44.8,0.8,0.83,-113.53,1.91,18795135190.0,18645909740.0,0.02,0.29,30.07,-5.64
3013,601969,海南矿业,6.91,0.88,0.06,84387.0,58400808.0,2.48,7.0,6.83,6.84,6.85,0.74,0.42,19.31,2.08,14069295103.0,14036098081.0,0.0,0.14,27.26,6.47
3017,000766,通化金马,13.86,0.87,0.12,129432.0,178244907.39,2.69,13.96,13.59,13.75,13.74,0.82,1.34,419.95,5.72,13395616639.0,13388866459.0,0.07,0.14,7.78,-30.49
3020,600959,江苏有线,3.48,0.87,0.03,527457.0,180691978.0,4.64,3.5,3.34,3.45,3.45,0.91,1.05,58.72,0.78,17402497547.0,17402497547.0,0.58,0.29,25.63,11.54
3028,600587,新华医疗,17.58,0.86,0.15,78030.0,136963186.0,2.64,17.76,17.3,17.5,17.43,0.82,1.3,12.96,1.41,10665397816.0,10583977329.0,0.11,0.06,9.74,-9.61
3029,600971,恒源煤电,9.38,0.86,0.08,97210.0,90904440.0,2.37,9.46,9.24,9.31,9.3,0.53,0.81,8.94,0.89,11256045812.0,11256045812.0,0.0,0.21,0.64,-8.93
3034,600461,洪城环境,9.43,0.86,0.08,88216.0,83176676.0,2.03,9.52,9.33,9.37,9.35,0.67,0.74,9.76,1.33,11999376267.0,11183948881.0,0.11,0.0,-17.93,8.39
3039,002010,传化智联,4.75,0.85,0.04,320394.0,150570848.0,2.76,4.76,4.63,4.71,4.71,0.57,1.15,41.84,0.76,13242859913.0,13203976879.0,0.0,0.0,29.08,5.09
3041,688366,昊海生科,62.99,0.85,0.53,5624.0,35411068.0,2.23,63.64,62.25,62.25,62.46,0.72,0.29,32.46,2.6,14751646682.0,12223326346.0,-0.02,-0.03,5.48,-17.38
3046,000061,农 产 品,7.23,0.84,0.06,160130.0,113816391.86,3.77,7.24,6.97,7.11,7.17,1.1,0.94,29.37,1.97,12269050667.0,12268825633.0,-0.14,0.0,44.02,13.68
3059,603225,新凤鸣,10.99,0.83,0.09,86877.0,95122861.0,2.66,11.11,10.82,10.89,10.9,0.68,0.57,16.86,1.01,16757159184.0,16614366114.0,-0.18,0.0,-2.66,-21.22
3060,600559,老白干酒,20.77,0.83,0.17,183643.0,379891028.0,2.96,20.96,20.35,20.6,20.6,0.8,2.03,25.62,3.75,18999304412.0,18781717892.0,0.0,0.05,24.22,-6.02
3061,000155,川能动力,11.01,0.82,0.09,123530.0,135670143.67,2.56,11.12,10.84,10.9,10.92,0.68,0.95,24.21,2.0,20326313445.0,14279171445.0,0.0,0.0,24.83,-16.15
3062,002906,华阳集团,30.68,0.82,0.25,57325.0,175092199.84,4.44,31.25,29.9,30.68,30.43,0.89,1.09,25.99,2.57,16101681959.0,16095869388.0,-0.03,0.16,33.04,-12.09
3064,002563,森马服饰,6.14,0.82,0.05,187840.0,116076330.9,4.6,6.31,6.03,6.03,6.09,1.35,0.85,16.43,1.45,16541713582.0,13559835968.0,-0.32,0.0,32.33,12.25
3074,000937,冀中能源,6.21,0.81,0.05,257364.0,160070511.94,2.27,6.3,6.16,6.16,6.16,0.7,0.89,13.55,1.04,21943325939.0,18049985019.0,0.0,0.0,20.58,-2.05
3091,603565,中谷物流,8.99,0.78,0.07,129624.0,116358456.0,3.36,9.15,8.85,8.92,8.92,0.77,0.62,12.77,1.83,18879567296.0,18879567296.0,0.33,0.33,8.44,19.71
3092,600166,福田汽车,2.57,0.78,0.02,1180106.0,303756107.0,3.53,2.62,2.53,2.56,2.55,0.91,1.82,35.31,1.39,20347718943.0,16676290373.0,-0.39,-0.39,11.74,-5.86
3110,300026,红日药业,3.95,0.77,0.03,471911.0,185129050.2,2.04,3.96,3.88,3.91,3.92,0.8,1.76,52.86,1.35,11866411606.0,10609210101.0,0.0,0.25,23.82,-6.18
3113,600269,赣粤高速,5.28,0.76,0.04,176023.0,93131019.0,2.67,5.37,5.23,5.27,5.24,0.65,0.75,8.03,0.67,12330949034.0,12330949034.0,0.57,0.38,10.92,33.67
3115,300672,国科微,64.74,0.76,0.49,43651.0,278493074.52,3.44,64.88,62.67,64.17,64.25,0.78,2.08,150.57,3.45,14057687105.0,13601865001.0,0.0,0.11,37.98,10.4
3117,688114,华大智造,49.18,0.76,0.37,20140.0,99300320.0,4.53,50.51,48.3,48.3,48.81,0.83,0.95,-33.16,2.56,20484264503.0,10472019809.0,-0.2,0.31,26.17,-42.83
3123,002408,齐翔腾达,5.36,0.75,0.04,168625.0,90293616.8,2.63,5.42,5.28,5.35,5.32,0.67,0.61,58.16,1.32,15237628977.0,14745842502.0,0.0,0.0,7.41,2.88
3124,688019,安集科技,150.4,0.75,1.12,17766.0,265743066.0,4.52,152.95,146.21,149.76,149.28,0.71,1.37,37.13,7.65,19433676410.0,19433676410.0,0.19,0.05,52.15,22.66
3127,600126,杭钢股份,4.07,0.74,0.03,205444.0,83083170.0,2.23,4.09,4.0,4.04,4.04,0.54,0.61,-23.08,0.7,13745159568.0,13745159568.0,0.0,0.25,19.71,-22.92
3138,000422,湖北宜化,13.92,0.72,0.1,297674.0,413569107.91,4.85,14.32,13.65,13.82,13.82,0.69,2.96,14.91,2.04,15074172791.0,14021785003.0,0.0,0.14,24.96,37.28
3145,600409,三友化工,5.66,0.71,0.04,290662.0,164407452.0,2.67,5.74,5.59,5.61,5.62,0.69,1.41,22.2,0.85,11684217876.0,11684217876.0,0.0,0.0,11.2,4.62
3148,601827,三峰环境,8.52,0.71,0.06,55641.0,47495812.0,2.96,8.66,8.41,8.48,8.46,1.19,0.33,10.62,1.29,14298843360.0,14298843360.0,0.0,0.24,-3.95,17.03
3152,000935,四川双马,15.67,0.71,0.11,49158.0,76412863.62,2.19,15.7,15.36,15.55,15.56,0.85,0.64,36.69,1.62,11963110018.0,11963110018.0,0.0,0.06,50.24,-10.86
3159,000902,新洋丰,12.91,0.7,0.09,74025.0,95477317.83,3.43,13.13,12.69,12.74,12.82,0.67,0.65,10.92,1.58,16198603727.0,14753318667.0,-0.08,0.0,10.15,16.41
3164,300390,天华新能,27.5,0.7,0.19,296145.0,817765212.24,4.98,28.37,27.01,27.02,27.31,0.67,4.4,18.56,1.92,22845646670.0,18488811550.0,0.15,0.0,71.88,12.94
3166,601568,北元集团,4.36,0.69,0.03,143127.0,62409807.0,1.85,4.39,4.31,4.32,4.33,0.9,0.36,54.16,1.49,17318888897.0,17318888897.0,0.0,0.0,13.54,-6.03
3167,600906,财达证券,7.28,0.69,0.05,274005.0,197977127.0,2.21,7.31,7.15,7.3,7.23,0.65,1.29,47.9,2.03,23623600000.0,15464430436.0,0.0,0.0,30.47,-1.62
3175,600675,中华企业,2.95,0.68,0.02,281968.0,82481346.0,2.73,2.97,2.89,2.94,2.93,0.88,0.47,-25.38,1.26,17836099226.0,17836099226.0,0.34,0.0,18.95,-5.45
3187,600811,东方集团,3.02,0.67,0.02,3427668.0,1019059109.0,8.33,3.1,2.85,2.96,3.0,0.62,9.37,63.14,0.66,11049409704.0,11049409704.0,0.0,0.0,125.37,51.76
3196,000539,粤电力Ａ,4.64,0.65,0.03,191258.0,88308938.96,2.17,4.67,4.57,4.62,4.61,0.79,0.75,12.45,1.04,24361317695.0,11850080451.0,0.22,0.22,10.48,-4.72
3201,601016,节能风电,3.13,0.64,0.02,550238.0,171840698.0,1.93,3.15,3.09,3.12,3.11,0.81,0.92,12.88,1.18,20264350724.0,18653713073.0,0.0,0.0,10.21,7.19
3207,000887,中鼎股份,12.65,0.64,0.08,176550.0,223155610.78,2.55,12.8,12.48,12.66,12.57,0.85,1.34,11.87,1.3,16653595300.0,16626788191.0,0.08,0.0,19.23,3.94
3209,300529,健帆生物,30.06,0.64,0.19,52933.0,158619024.81,2.95,30.45,29.57,29.95,29.87,0.81,1.03,22.74,7.57,24006074567.0,15405395292.0,-0.03,0.5,19.62,37.7
3212,300357,我武生物,22.32,0.63,0.14,47606.0,105564148.0,2.03,22.39,21.94,22.22,22.18,0.65,0.98,32.19,4.95,11686394880.0,10804313056.0,0.09,0.09,23.11,-22.55
3214,600996,贵广网络,9.58,0.63,0.06,154372.0,145999895.0,4.83,9.67,9.21,9.5,9.52,0.64,1.27,-12.8,3.44,11599559101.0,11599559101.0,-0.1,0.0,24.9,6.92
3215,002053,云南能投,11.26,0.63,0.07,54001.0,60736224.0,2.32,11.37,11.11,11.25,11.19,0.78,0.59,13.67,1.42,10367413765.0,10367085367.0,0.0,0.09,6.53,19.03
