序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
4978,000550,江铃汽车,24.33,-2.09,-0.52,73294.0,179962242.05,2.45,24.89,24.28,24.88,24.85,0.75,1.41,13.51,1.92,21001996620.0,12614208683.0,0.0,0.12,13.8,32.59
4982,300285,国瓷材料,18.17,-2.1,-0.39,93545.0,171929075.76,3.29,18.72,18.11,18.68,18.56,0.75,1.16,28.18,2.75,18116367593.0,14607768720.0,0.11,-0.06,19.62,-21.07
4988,601136,首创证券,23.7,-2.11,-0.51,500055.0,1188614311.0,2.27,24.05,23.5,23.96,24.21,0.97,10.39,64.8,4.98,64780011060.0,11411166060.0,0.04,0.04,26.6,40.57
4990,300634,彩讯股份,23.2,-2.11,-0.5,420554.0,1015490286.67,9.66,25.4,23.11,23.9,23.7,0.91,9.67,40.23,3.86,10468092880.0,10084596880.0,0.0,-0.13,78.87,14.29
4992,300045,华力创通,24.1,-2.11,-0.52,253590.0,621512804.56,3.53,24.95,24.08,24.6,24.62,0.79,5.22,-415.98,9.34,15970473188.0,11709974570.0,0.04,-0.21,53.5,-0.95
5000,002472,双环传动,26.5,-2.14,-0.58,123670.0,330433616.04,3.18,27.27,26.41,27.19,27.08,0.85,1.64,22.82,2.63,22450975748.0,19933265073.0,0.0,0.04,40.29,2.32
5002,002036,联创电子,9.59,-2.14,-0.21,478704.0,461153405.14,3.37,9.82,9.49,9.73,9.8,0.82,4.54,-166.42,3.82,10247626031.0,10103320564.0,0.0,0.0,54.93,-6.07
5003,601965,中国汽研,17.8,-2.14,-0.39,43644.0,78133750.0,2.36,18.18,17.75,18.08,18.19,0.68,0.44,20.0,2.61,17858485229.0,17681777153.0,0.06,0.06,14.84,-18.09
5008,300682,朗新集团,13.14,-2.16,-0.29,112927.0,150451706.39,3.8,13.59,13.08,13.45,13.43,0.7,1.07,66.8,1.9,14264173095.0,13814898375.0,-0.08,0.15,73.35,-18.44
5009,688006,杭可科技,20.37,-2.16,-0.45,37144.0,77022745.0,3.6,21.08,20.33,20.95,20.82,0.68,0.62,24.54,2.32,12296801736.0,12296801736.0,0.0,0.0,32.27,-11.55
5011,002761,浙江建投,9.94,-2.17,-0.22,604087.0,607051401.14,3.64,10.28,9.91,10.1,10.16,0.75,5.59,57.86,1.64,10748544470.0,10748544470.0,0.1,0.2,29.09,-2.64
5017,001301,尚太科技,74.31,-2.17,-1.65,24111.0,181359080.67,3.42,76.48,73.88,75.02,75.96,0.85,1.51,25.17,3.21,19392037919.0,11846024616.0,0.13,0.19,99.06,107.45
5018,600285,羚锐制药,21.55,-2.18,-0.48,71455.0,154695272.0,2.72,22.05,21.45,21.98,22.03,0.86,1.26,15.97,4.22,12221338723.0,12221338723.0,-0.09,-0.05,-10.54,32.13
5024,603766,隆鑫通用,8.03,-2.19,-0.18,263580.0,214240194.0,3.9,8.33,8.01,8.13,8.21,0.72,1.28,13.76,1.84,16489941056.0,16489941056.0,-0.12,0.12,28.89,58.7
5029,601882,海天精工,21.81,-2.2,-0.49,24234.0,53260211.0,2.38,22.28,21.75,22.17,22.3,0.71,0.46,21.15,4.41,11384820000.0,11384820000.0,0.05,0.18,15.27,-15.73
5041,688187,时代电气,45.61,-2.23,-1.04,64771.0,299610319.0,3.0,46.9,45.5,46.65,46.65,1.13,2.32,19.3,1.59,64380344508.0,12739867891.0,0.02,0.09,-6.79,28.3
5044,301358,湖南裕能,52.1,-2.23,-1.19,73796.0,391340880.52,5.44,54.7,51.8,53.28,53.29,0.79,1.92,60.31,3.43,39452884947.0,19976866907.0,0.37,0.21,108.65,55.38
5045,600210,紫江企业,7.0,-2.23,-0.16,516916.0,364955330.0,3.77,7.25,6.98,7.13,7.16,0.54,3.41,15.09,1.8,10617153106.0,10617153106.0,0.14,0.14,43.74,57.3
5051,300525,博思软件,17.84,-2.25,-0.41,136235.0,248122852.73,4.77,18.66,17.79,18.27,18.25,0.78,2.21,290.06,5.77,13492855858.0,11014334114.0,0.0,0.06,62.92,21.11
5056,600338,西藏珠峰,11.7,-2.26,-0.27,241064.0,284935060.0,2.92,12.01,11.66,11.95,11.97,0.63,2.64,36.59,2.9,10696258966.0,10696258966.0,0.09,0.09,28.71,-3.78
5061,603920,世运电路,29.29,-2.27,-0.68,179582.0,531104858.0,3.9,30.24,29.07,29.7,29.97,0.72,2.7,30.28,3.16,19493407940.0,19493407940.0,0.14,0.14,58.24,64.74
5070,600456,宝钛股份,28.62,-2.29,-0.67,51617.0,149327794.0,2.7,29.37,28.58,29.1,29.29,0.84,1.08,19.85,1.98,13673993166.0,13673993166.0,0.03,0.1,12.72,-7.8
5071,002407,多氟多,13.22,-2.29,-0.31,295609.0,393664343.78,2.73,13.56,13.19,13.53,13.53,0.52,2.74,472.82,1.77,15737518562.0,14281758695.0,0.0,0.0,39.45,-11.39
5074,603826,坤彩科技,22.55,-2.3,-0.53,57293.0,129822874.0,2.56,23.04,22.45,22.93,23.08,0.81,0.87,183.5,7.77,14774760000.0,14774760000.0,-0.04,0.18,-34.66,-46.42
5076,002126,银轮股份,17.85,-2.3,-0.42,89199.0,160244749.2,2.41,18.25,17.81,18.25,18.27,0.99,1.14,18.44,2.45,14852154547.0,13954635626.0,0.06,0.06,19.4,-3.88
5078,300777,中简科技,26.72,-2.3,-0.63,69482.0,188045489.0,3.0,27.47,26.65,27.24,27.35,0.89,1.64,38.12,2.76,11748985389.0,11322407188.0,0.15,0.11,37.03,-10.06
5084,002756,永兴材料,44.34,-2.31,-1.05,76582.0,339531734.75,2.75,45.1,43.85,45.07,45.39,0.73,1.97,18.47,1.9,23903762284.0,17234695419.0,0.0,0.09,47.55,-10.8
5088,000727,冠捷科技,2.95,-2.32,-0.07,2041371.0,612112053.83,3.97,3.07,2.95,3.0,3.02,0.97,4.51,125.31,4.68,13362222591.0,13362222591.0,-0.34,0.0,55.26,10.07
5099,002683,广东宏大,27.56,-2.34,-0.66,46133.0,128305015.0,3.44,28.43,27.46,28.43,28.22,0.64,0.7,24.17,3.31,20945661927.0,18200215892.0,0.15,0.22,45.59,42.65
5112,603733,仙鹤股份,19.44,-2.36,-0.47,39039.0,76518186.0,3.26,20.05,19.4,19.97,19.91,1.08,0.55,12.6,1.8,13724164711.0,13724164711.0,0.0,0.05,25.1,23.12
5115,688139,海尔生物,32.92,-2.37,-0.8,22783.0,75663180.0,3.35,33.9,32.77,33.88,33.72,0.88,0.72,25.39,2.43,10466996563.0,10466996563.0,0.06,0.21,32.26,-17.72
5123,601137,博威合金,17.96,-2.39,-0.44,132853.0,240270585.0,2.99,18.4,17.85,18.32,18.4,0.9,1.7,9.6,1.81,14042799663.0,14012626863.0,0.28,0.28,35.14,19.1
5126,688017,绿的谐波,106.25,-2.4,-2.61,30316.0,327094009.0,3.78,109.99,105.88,108.85,108.86,0.59,1.8,228.59,8.85,17931160975.0,17931160975.0,0.07,0.05,77.17,-30.65
5135,002572,索菲亚,17.8,-2.41,-0.44,128582.0,230447843.9,2.74,18.24,17.74,18.24,18.24,0.79,1.97,13.95,2.46,17142239519.0,11596052436.0,0.17,0.11,38.41,19.06
5136,300224,正海磁材,12.54,-2.41,-0.31,251140.0,318425002.55,2.72,12.86,12.51,12.75,12.85,0.51,3.02,41.63,2.79,10504811684.0,10438516478.0,0.08,-0.08,55.78,8.85
5144,688076,诺泰生物,53.35,-2.43,-1.33,33736.0,182022384.0,3.22,54.99,53.23,54.48,54.68,0.8,1.53,25.11,4.6,11725256758.0,11725256758.0,-0.07,-0.02,-11.17,20.02
5147,601702,华峰铝业,15.57,-2.44,-0.39,65997.0,103232276.0,3.2,15.98,15.47,15.96,15.96,1.01,0.66,13.44,3.0,15547121442.0,15547121442.0,0.0,0.06,2.43,-12.28
5162,002747,埃斯顿,16.57,-2.47,-0.42,199690.0,334082904.74,2.71,16.99,16.53,16.99,16.99,0.59,2.54,-162.01,5.56,14408136176.0,13040141831.0,0.06,0.18,42.11,-10.58
5186,688083,中望软件,92.5,-2.52,-2.39,20964.0,198254901.0,5.26,97.0,92.01,95.0,94.89,1.04,1.73,781.51,4.3,11220601408.0,11220601408.0,0.13,0.16,48.24,-6.65
5188,603699,纽威股份,23.94,-2.52,-0.62,43271.0,105020433.0,3.01,24.64,23.9,24.51,24.56,0.94,0.58,16.5,4.63,18214691616.0,17932544280.0,0.08,0.04,31.54,84.72
5194,000595,宝塔实业,8.83,-2.54,-0.23,766261.0,690316302.72,6.84,9.37,8.75,8.9,9.06,1.45,6.73,-126.9,23.67,10054335712.0,10049094462.0,-0.11,-0.11,104.4,70.46
5204,000795,英洛华,10.21,-2.58,-0.27,978022.0,1018069627.3,4.48,10.65,10.18,10.41,10.48,0.55,8.63,42.04,4.3,11574914692.0,11574914692.0,0.1,-0.1,90.49,64.68
5207,688772,珠海冠宇,16.24,-2.58,-0.43,93583.0,153337165.0,2.94,16.7,16.21,16.65,16.67,0.69,0.83,51.24,2.77,18307128879.0,18307128879.0,-0.12,-0.06,17.0,-25.3
5210,000893,亚钾国际,21.09,-2.59,-0.56,133677.0,285449228.28,5.03,22.03,20.94,21.65,21.65,1.35,1.65,28.35,1.68,19589471534.0,17121664981.0,0.05,0.43,22.26,-19.63
5215,600619,海立股份,12.74,-2.6,-0.34,617469.0,796685851.0,3.59,13.18,12.71,13.1,13.08,0.67,7.82,451.58,2.24,13674407732.0,10054086927.0,-0.08,-0.08,158.94,87.35
5217,688100,威胜信息,35.86,-2.61,-0.96,19059.0,68912372.0,3.12,36.95,35.8,36.84,36.82,1.17,0.39,31.3,5.62,17631830376.0,17631830376.0,-0.11,0.06,4.92,25.87
5218,300115,长盈精密,16.05,-2.61,-0.43,406252.0,661355756.87,3.46,16.57,16.0,16.55,16.48,0.94,3.38,27.4,2.8,21706098083.0,19270541752.0,0.06,-0.06,50.42,21.13
5219,002698,博实股份,15.67,-2.61,-0.42,239780.0,379308838.72,2.92,16.11,15.64,15.98,16.09,0.7,2.85,26.34,4.39,16023494155.0,13185299534.0,0.06,0.06,45.5,4.89
5236,300641,正丹股份,22.19,-2.68,-0.61,127610.0,287188445.44,2.63,22.78,22.18,22.7,22.8,0.68,2.4,10.75,4.47,11820220725.0,11813655259.0,0.0,-0.14,20.86,325.1
5242,002557,洽洽食品,29.95,-2.7,-0.83,50541.0,152309673.65,2.99,30.77,29.85,30.77,30.78,1.07,1.0,18.19,2.78,15184721311.0,15152323647.0,0.17,0.3,16.22,-11.44
5252,688676,金盘科技,31.66,-2.73,-0.89,63446.0,202975661.0,3.1,32.67,31.66,32.59,32.55,1.0,1.39,26.9,3.38,14482581807.0,14482581807.0,-0.06,-0.03,7.69,-10.51
5259,300168,万达信息,8.87,-2.74,-0.25,608203.0,548935480.8,4.5,9.23,8.82,9.07,9.12,0.5,4.23,-17.16,7.22,12788563108.0,12765549174.0,-0.11,-0.11,84.02,4.6
5265,002605,姚记科技,32.08,-2.76,-0.91,410735.0,1342012971.56,7.55,34.0,31.51,32.99,32.99,1.14,12.35,23.49,4.0,13280085163.0,10670082733.0,0.03,-0.34,64.09,50.47
5283,002668,TCL智家,10.75,-2.8,-0.31,187341.0,203199814.0,3.07,11.05,10.71,11.01,11.06,0.72,1.73,10.59,5.23,11654197851.0,11654197851.0,0.09,0.19,28.74,62.63
5289,301078,孩子王,13.12,-2.81,-0.38,873129.0,1205764404.37,12.3,14.56,12.9,13.39,13.5,1.24,7.0,94.31,3.84,16509186031.0,16353537567.0,-0.15,0.0,166.13,61.18
5292,300364,中文在线,29.92,-2.83,-0.87,1246858.0,3832601535.2,6.89,32.0,29.88,30.75,30.79,1.11,18.86,-87.07,20.99,21839793371.0,19776352492.0,0.1,-0.03,81.55,16.28
5295,300438,鹏辉能源,32.24,-2.83,-0.94,150500.0,491315475.68,3.35,33.27,32.16,32.95,33.18,0.61,3.72,201.16,3.0,16227789926.0,13030309938.0,-0.03,-0.06,29.95,14.2
5311,600728,佳都科技,5.03,-2.9,-0.15,1285321.0,660415257.0,6.37,5.33,5.0,5.18,5.18,0.65,6.0,-41.88,1.44,10780448233.0,10778305051.0,-0.2,0.0,39.34,-11.75
5313,002270,华明装备,17.07,-2.9,-0.51,61222.0,105405611.0,3.24,17.59,17.02,17.59,17.58,0.94,0.81,23.24,4.95,15298568107.0,12959965510.0,0.06,0.06,-2.18,28.35
5319,300620,光库科技,49.08,-2.91,-1.47,136368.0,683626919.38,5.06,51.56,49.0,49.81,50.55,1.27,5.52,164.35,6.37,12229781149.0,12118634728.0,0.1,0.1,51.11,8.58
5326,002847,盐津铺子,50.7,-2.95,-1.54,15549.0,79535725.87,3.02,52.18,50.6,52.18,52.24,1.08,0.64,21.04,8.9,13831966851.0,12382447767.0,0.0,-0.02,39.21,5.71
5339,688336,三生国健,22.36,-2.99,-0.69,26923.0,61009206.0,3.95,23.19,22.28,23.14,23.05,1.37,0.44,44.38,2.72,13791330331.0,13791330331.0,-0.18,-0.22,37.09,-0.31
5340,002195,岩山科技,3.56,-3.0,-0.11,5572677.0,2060422716.22,8.72,3.86,3.54,3.66,3.67,1.25,9.93,358.21,2.07,20226298762.0,19982454483.0,0.28,0.0,64.06,16.34
5353,000627,天茂集团,4.13,-3.05,-0.13,1423639.0,600486627.68,4.69,4.32,4.12,4.26,4.26,0.96,3.13,-45.94,0.94,20404798451.0,18801842201.0,0.0,-0.24,140.12,45.42
5361,300101,振芯科技,23.13,-3.1,-0.74,212922.0,504087645.19,4.99,24.24,23.05,23.66,23.87,0.82,3.76,138.88,7.26,13135658841.0,13092584189.0,0.0,0.04,85.93,1.31
5371,300633,开立医疗,34.01,-3.16,-1.11,41395.0,141666341.05,4.41,35.23,33.68,35.15,35.12,1.16,0.96,101.27,4.72,14716548894.0,14716548894.0,0.0,0.18,11.54,-27.61
5373,605333,沪光股份,30.83,-3.17,-1.01,40344.0,125843386.0,3.83,31.92,30.7,31.75,31.84,1.08,0.92,23.04,6.87,13465806577.0,13465806577.0,0.0,0.29,32.09,55.31
5376,603171,税友股份,30.1,-3.18,-0.99,75056.0,230419977.0,5.21,31.55,29.93,31.0,31.09,0.97,1.85,79.21,4.91,12243573825.0,12217289000.0,0.03,0.2,28.52,-14.56
5395,603056,德邦股份,14.44,-3.28,-0.49,181731.0,265994578.0,5.36,15.18,14.38,15.17,14.93,1.14,1.77,21.51,1.84,14829234027.0,14829234027.0,-0.14,0.21,16.26,0.35
5406,000536,华映科技,5.49,-3.35,-0.19,1948440.0,1084034639.1,4.93,5.73,5.45,5.68,5.68,0.72,7.05,-13.42,9.63,15185520088.0,15169323013.0,0.0,0.55,166.5,40.41
5417,002245,蔚蓝锂芯,10.54,-3.39,-0.37,936858.0,1000245681.07,4.31,10.98,10.51,10.92,10.91,0.47,8.62,32.31,1.8,12142570500.0,11459733596.0,-0.09,0.0,43.4,23.85
5436,603100,川仪股份,21.87,-3.49,-0.79,74797.0,166766558.0,5.87,23.08,21.75,22.66,22.66,0.67,1.47,15.09,2.65,11228314973.0,11118926700.0,0.09,0.28,38.24,5.4
5437,000829,天音控股,13.55,-3.49,-0.49,797754.0,1120245292.54,7.19,14.49,13.48,14.18,14.04,0.74,7.79,502.93,4.66,13890110935.0,13876957015.0,0.07,0.15,56.47,42.33
5442,300068,南都电源,18.88,-3.53,-0.69,709082.0,1358093765.26,4.96,19.77,18.8,19.35,19.57,0.75,8.54,50.05,3.03,16477619781.0,15668629339.0,-0.11,-0.37,157.57,46.58
5460,600416,湘电股份,11.55,-3.67,-0.44,273614.0,320472510.0,5.92,12.17,11.46,11.98,11.99,1.17,2.06,68.42,2.07,15308444440.0,15308444440.0,0.17,0.26,28.62,-27.27
5466,000680,山推股份,10.39,-3.71,-0.4,274716.0,289240625.1,5.56,10.95,10.35,10.9,10.79,0.63,2.1,17.34,2.58,15588401811.0,13590083427.0,0.1,0.1,57.66,116.91
5473,300655,晶瑞电材,10.73,-3.77,-0.42,438632.0,479140542.01,4.13,11.16,10.7,11.09,11.15,0.7,4.34,12821.51,4.4,11368926724.0,10854905559.0,0.09,0.19,77.94,10.62
5511,603033,三维股份,13.25,-3.99,-0.55,89830.0,120948839.0,5.58,13.9,13.13,13.8,13.8,0.91,0.89,190.01,3.95,13662917091.0,13416035989.0,0.23,-0.08,45.44,-15.93
5513,300182,捷成股份,6.25,-3.99,-0.26,2795070.0,1788001346.03,5.84,6.62,6.24,6.5,6.51,0.94,12.48,34.49,2.01,16648910200.0,13999478450.0,0.0,-0.16,75.07,23.03
5514,601949,中国出版,8.17,-4.0,-0.34,651923.0,542401577.0,5.88,8.65,8.15,8.5,8.51,0.6,3.58,37.27,1.67,15555419001.0,14889825000.0,0.0,0.0,46.42,3.03
5522,300570,太辰光,66.65,-4.07,-2.83,127748.0,855271563.58,7.05,69.9,65.0,69.48,69.48,0.91,6.64,77.87,10.71,15138005686.0,12816458284.0,0.06,0.06,138.12,72.89
5536,000801,四川九洲,17.73,-4.32,-0.8,1994505.0,3707241975.3,9.93,19.53,17.69,17.88,18.53,1.05,19.5,113.5,6.09,18134361834.0,18134361834.0,0.11,-1.5,110.07,133.29
5539,603099,长白山,42.01,-4.35,-1.91,174900.0,746555651.0,3.87,43.7,42.0,42.97,43.92,0.95,6.56,56.84,9.6,11202806700.0,11202806700.0,0.0,-0.31,76.29,181.95
5547,000503,国新健康,13.24,-4.47,-0.62,652205.0,885573521.26,5.92,14.03,13.21,13.69,13.86,0.76,6.83,-314.88,9.35,12992577924.0,12645116473.0,0.15,-0.15,105.27,0.46
5552,300133,华策影视,7.88,-4.6,-0.38,1843801.0,1498669695.49,7.99,8.49,7.83,8.19,8.26,1.15,11.35,67.59,2.11,14980460764.0,12797671805.0,-0.13,-0.13,58.55,35.16
5557,300762,上海瀚讯,23.17,-4.65,-1.13,647057.0,1519557103.62,3.17,23.92,23.15,23.8,24.3,1.04,10.3,-119.53,6.05,14549966937.0,14549966937.0,0.04,0.0,77.28,53.65
5566,688172,燕东微,24.06,-4.75,-1.2,96522.0,238117623.0,5.58,25.38,23.97,24.97,25.26,0.73,1.66,-177.28,1.96,28850444911.0,13971695437.0,0.17,0.08,88.12,30.48
5567,300624,万兴科技,60.4,-4.78,-3.03,159159.0,983649977.8,5.6,63.83,60.28,63.43,63.43,0.86,9.29,-1593.16,9.16,11677513970.0,10342486246.0,-0.05,-0.13,52.22,-10.61
5570,002402,和而泰,17.81,-4.81,-0.9,1883916.0,3428780739.74,7.64,19.16,17.73,18.3,18.71,0.58,23.51,34.78,3.53,16477674596.0,14272600027.0,-0.11,0.0,99.89,25.95
5583,603871,嘉友国际,20.16,-5.0,-1.06,85773.0,176516515.0,5.7,21.31,20.1,21.28,21.22,0.87,0.88,13.57,3.51,19699324687.0,19699324687.0,-0.05,0.15,27.59,88.94
5585,600776,东方通信,13.46,-5.01,-0.71,1533121.0,2246743568.0,15.88,15.56,13.31,14.93,14.17,3.08,16.04,122.35,4.89,16905760861.0,12867760861.0,-0.07,-0.88,57.8,19.86
5592,600185,格力地产,7.66,-5.2,-0.42,982476.0,769754913.0,7.3,8.17,7.58,7.94,8.08,0.9,5.21,-11.75,3.12,14439144390.0,14439144390.0,0.0,0.39,66.88,5.95
5606,300229,拓尔思,19.22,-5.51,-1.12,921009.0,1826277336.05,7.57,20.7,19.16,20.0,20.34,0.66,11.59,283.4,3.94,16790994313.0,15274158063.0,-0.1,-0.1,77.63,14.2
5607,603108,润达医疗,18.1,-5.53,-1.06,384896.0,709515662.0,6.11,19.24,18.07,19.1,19.16,0.74,6.43,161.22,2.52,10839649899.0,10839649899.0,0.0,-0.06,52.1,-10.62
5612,688001,华兴源创,30.77,-5.76,-1.88,48298.0,152091708.0,6.06,32.63,30.65,32.63,32.65,0.92,1.09,-200.87,3.62,13693448605.0,13693448605.0,-0.26,-0.1,47.86,-11.53
5637,601595,上海电影,28.36,-7.26,-2.22,198493.0,584555303.0,10.07,31.26,28.18,30.0,30.58,0.79,4.43,88.76,7.46,12710952000.0,12710952000.0,0.04,0.18,72.61,10.26
5643,002611,东方精工,11.65,-7.69,-0.97,3538237.0,4325372561.13,13.15,13.18,11.52,12.9,12.62,1.48,35.56,32.27,2.94,14201889861.0,11592586552.0,-0.09,0.26,124.47,134.88
5646,002400,省广集团,7.78,-7.93,-0.67,4029525.0,3283300312.5,12.07,8.63,7.61,8.31,8.45,0.92,23.34,111.51,2.76,13563162856.0,13429560728.0,0.0,-0.13,69.13,40.94
5665,002045,国光电器,20.16,-10.0,-2.24,1742601.0,3658333646.53,10.58,22.53,20.16,22.3,22.4,0.99,31.02,34.84,2.71,11339659941.0,11326550901.0,0.0,0.0,81.62,21.08
