序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
4276,603290,斯达半导,97.63,-1.22,-1.21,33504.0,329744906.0,2.04,99.6,97.58,98.25,98.84,0.79,1.4,41.41,3.55,23370337067.0,23370337067.0,-0.02,0.05,36.58,-23.81
4284,601958,金钼股份,10.45,-1.23,-0.13,121167.0,126947169.0,1.8,10.59,10.4,10.55,10.58,0.79,0.38,11.52,2.07,33718015980.0,33718015980.0,0.19,0.19,7.51,15.47
4307,688819,天能股份,28.45,-1.25,-0.36,20124.0,57705315.0,1.6,28.91,28.45,28.58,28.81,0.66,0.21,14.17,1.74,27656245000.0,27656245000.0,-0.14,-0.04,31.41,4.33
4321,600765,中航重机,20.34,-1.26,-0.26,138539.0,283434947.0,2.62,20.77,20.23,20.64,20.6,0.79,0.94,22.31,2.45,30132454290.0,29914409490.0,0.0,0.1,28.57,7.96
4329,603529,爱玛科技,38.0,-1.27,-0.49,41010.0,156334040.0,3.38,38.75,37.45,38.2,38.49,0.71,0.49,15.81,3.95,32745169050.0,32025099450.0,0.0,0.05,31.94,57.22
4337,300699,光威复材,33.92,-1.28,-0.44,93379.0,321046212.05,3.46,35.0,33.81,34.23,34.36,0.84,1.14,34.39,5.12,28199459840.0,27863348222.0,0.06,0.06,29.56,29.61
4369,603179,新泉股份,44.9,-1.32,-0.6,38668.0,175604115.0,3.71,46.31,44.62,45.52,45.5,0.76,0.79,23.94,4.22,21879929171.0,21879929171.0,0.0,0.04,34.75,-10.93
4378,002653,海思科,38.0,-1.32,-0.51,60392.0,232312973.68,3.71,39.29,37.86,38.17,38.51,0.88,1.13,83.59,9.96,42556882860.0,20271786204.0,0.37,0.21,25.12,66.59
4384,300896,爱美客,205.67,-1.33,-2.78,17527.0,362280089.85,1.59,208.34,205.02,207.61,208.45,0.59,0.84,29.42,8.37,62202351476.0,42874846205.0,-0.06,-0.09,48.44,-1.4
4385,002409,雅克科技,63.56,-1.33,-0.86,84082.0,540775505.86,3.1,65.32,63.32,64.42,64.42,0.85,2.64,30.3,4.17,30249963214.0,20245305799.0,0.0,0.11,25.07,15.46
4392,601567,三星医疗,30.77,-1.35,-0.42,77066.0,238352371.0,2.92,31.46,30.55,31.29,31.19,1.06,0.55,17.93,3.71,43419112251.0,43170490374.0,-0.1,-0.06,1.35,55.01
4394,689009,九号公司-WD,43.13,-1.35,-0.59,58258.0,253265960.0,2.9,44.27,43.0,43.74,43.72,0.86,1.07,23.91,5.1,30916211240.0,23565793972.0,0.05,0.09,-7.15,46.8
4397,000513,丽珠集团,36.42,-1.35,-0.5,45664.0,167260514.11,1.54,36.97,36.4,36.86,36.92,0.62,0.76,15.15,2.39,33789569215.0,21883949518.0,-0.03,0.0,2.1,8.2
4408,600483,福能股份,9.41,-1.36,-0.13,186558.0,176341278.0,1.57,9.55,9.4,9.53,9.54,0.79,0.69,10.78,1.07,25497879983.0,25497879983.0,-0.11,0.0,-5.52,18.22
4414,600498,烽火通信,17.93,-1.38,-0.25,163219.0,295442929.0,2.15,18.29,17.9,18.18,18.18,0.76,1.4,40.48,1.67,21237445939.0,20916773627.0,0.06,-0.06,26.53,8.6
4417,600426,华鲁恒升,21.47,-1.38,-0.3,163131.0,352554065.0,2.11,21.88,21.42,21.73,21.77,1.04,0.77,11.21,1.48,45586535298.0,45423934614.0,-0.09,0.05,-0.05,-19.56
4419,688278,特宝生物,73.56,-1.38,-1.03,20332.0,150033611.0,3.06,74.79,72.51,74.69,74.59,1.2,0.5,40.5,13.21,29924208000.0,29924208000.0,-0.05,-0.04,30.19,41.62
4420,603833,欧派家居,70.6,-1.38,-0.99,24514.0,174508262.0,3.03,72.2,70.03,71.57,71.59,0.62,0.4,15.88,2.39,43006167912.0,43006167912.0,-0.14,0.06,63.43,5.61
4429,601019,山东出版,10.62,-1.39,-0.15,58237.0,62510237.0,3.16,10.94,10.6,10.81,10.77,0.97,0.28,17.15,1.52,22162878000.0,22162878000.0,-0.09,0.0,-13.16,20.41
4431,002414,高德红外,7.78,-1.39,-0.11,252178.0,198057209.97,2.66,7.97,7.76,7.85,7.89,0.67,0.74,496.29,4.88,33226326920.0,26441204713.0,0.0,0.0,36.49,6.72
4433,000786,北新建材,28.23,-1.4,-0.4,119883.0,337992069.34,3.04,28.8,27.93,28.79,28.63,1.46,0.73,11.37,1.9,47694806380.0,46084036964.0,0.0,0.11,12.34,25.3
4455,300919,中伟股份,39.58,-1.42,-0.57,59268.0,236185452.08,2.17,40.32,39.45,40.16,40.15,0.67,0.65,21.02,1.86,37090014838.0,36010588564.0,-0.05,0.0,46.0,16.48
4461,600535,天士力,14.53,-1.42,-0.21,84510.0,123508825.0,1.49,14.75,14.53,14.75,14.74,0.68,0.57,19.33,1.71,21707093573.0,21707093573.0,-0.07,-0.14,5.06,-11.56
4464,002028,思源电气,75.93,-1.43,-1.1,34388.0,262794761.94,1.75,77.16,75.81,76.88,77.03,0.76,0.57,29.64,5.01,58944209114.0,45916400078.0,-0.09,-0.08,20.5,47.04
4466,603659,璞泰来,19.97,-1.43,-0.29,296639.0,598047993.0,4.15,20.6,19.76,20.24,20.26,0.56,1.39,25.85,2.31,42679192479.0,42663889548.0,0.0,0.15,84.06,-3.94
4470,002422,科伦药业,32.19,-1.44,-0.47,146361.0,477358503.61,3.86,33.34,32.08,32.67,32.66,0.99,1.12,15.65,2.29,51555252049.0,42125832387.0,0.12,0.16,-0.25,15.01
4471,002008,大族激光,25.31,-1.44,-0.37,238526.0,607515748.49,1.95,25.75,25.25,25.68,25.68,0.5,2.44,14.01,1.68,26631004830.0,24785677078.0,0.08,0.16,39.76,23.34
4482,688363,华熙生物,57.84,-1.45,-0.85,20546.0,120136015.0,2.25,59.14,57.82,58.7,58.69,0.84,0.43,57.72,3.97,27860269517.0,27860269517.0,0.0,-0.31,19.11,-13.09
4484,600096,云天化,21.72,-1.45,-0.32,232125.0,505253818.0,2.09,22.04,21.58,22.04,22.04,0.91,1.27,6.75,1.86,39841620385.0,39841620385.0,0.0,0.05,3.87,48.77
4485,002673,西部证券,8.8,-1.46,-0.13,886946.0,786886972.08,2.24,8.97,8.77,8.88,8.93,0.49,2.16,40.48,1.39,39332319004.0,36160912550.0,0.0,0.11,38.8,40.35
4488,600132,重庆啤酒,60.86,-1.46,-0.9,25081.0,153586070.0,1.44,61.71,60.82,61.55,61.76,0.78,0.52,16.59,13.79,29454487110.0,29454487110.0,-0.02,-0.03,14.44,-4.38
4508,688122,西部超导,44.03,-1.48,-0.66,53508.0,237137512.0,1.97,44.83,43.95,44.73,44.69,0.51,0.82,35.54,4.38,28604727803.0,28604727803.0,0.09,0.16,32.9,-16.18
4523,600582,天地科技,5.92,-1.5,-0.09,299824.0,178384162.0,1.66,6.01,5.91,6.0,6.01,0.79,0.72,8.45,1.02,24500446241.0,24500446241.0,0.0,0.0,8.62,14.73
4526,601699,潞安环能,14.46,-1.5,-0.22,98390.0,142998352.0,1.5,14.67,14.45,14.67,14.68,0.54,0.33,11.59,0.92,43255777032.0,43255777032.0,0.0,0.07,0.14,-28.84
4532,300346,南大光电,38.6,-1.51,-0.59,187857.0,732056574.9,2.68,39.55,38.5,39.2,39.19,0.82,3.43,62.82,6.66,22247267720.0,21119160100.0,0.0,0.05,54.15,40.21
4551,300122,智飞生物,29.0,-1.53,-0.45,187646.0,548955608.98,1.94,29.55,28.98,29.47,29.45,0.77,1.33,24.21,2.21,69419902663.0,41014936640.0,0.0,-0.07,30.34,-51.92
4562,603737,三棵树,47.86,-1.54,-0.75,28618.0,136894564.0,3.17,48.8,47.26,48.6,48.61,0.95,0.54,46.1,9.1,25222817341.0,25222817341.0,-0.04,-0.15,76.67,0.86
4568,000157,中联重科,6.97,-1.55,-0.11,407976.0,285762100.26,1.69,7.08,6.96,7.05,7.08,0.91,0.58,14.45,1.06,60485605885.0,49281455139.0,-0.14,0.0,9.59,12.24
4574,601179,中国西电,7.59,-1.56,-0.12,358978.0,273867862.0,1.69,7.72,7.59,7.71,7.71,0.78,0.7,37.09,1.78,38905447052.0,38905447052.0,-0.13,-0.13,17.49,57.14
4575,603605,珀莱雅,90.3,-1.56,-1.43,25728.0,234831762.0,2.89,92.65,90.0,91.73,91.73,0.77,0.65,26.86,7.47,35781152411.0,35705072855.0,0.02,0.08,6.67,-8.32
4578,000988,华工科技,35.23,-1.56,-0.56,253303.0,899006482.51,2.21,35.99,35.2,35.7,35.79,0.92,2.52,28.34,3.57,35423860368.0,35405644696.0,-0.03,-0.06,24.27,18.98
4579,000958,电投产融,6.92,-1.56,-0.11,632562.0,441757274.96,2.56,7.09,6.91,7.03,7.03,0.6,1.18,36.62,1.89,37253256158.0,37253100458.0,0.0,0.14,102.93,78.35
4586,002318,久立特材,23.8,-1.57,-0.38,75486.0,180623575.0,3.27,24.39,23.6,24.22,24.18,1.41,0.79,16.69,3.07,23256663136.0,22723333744.0,-0.17,-0.04,21.93,22.68
4589,603486,科沃斯,48.1,-1.58,-0.77,35299.0,170069733.0,2.56,49.0,47.75,49.0,48.87,0.84,0.62,33.75,4.04,27671697196.0,27378595036.0,0.0,0.06,26.81,16.92
4591,600988,赤峰黄金,16.84,-1.58,-0.27,336938.0,568060533.0,1.58,17.0,16.73,16.9,17.11,0.63,2.02,19.02,3.94,28020267606.0,28020267606.0,0.0,0.06,-6.08,20.63
4595,300347,泰格医药,62.2,-1.58,-1.0,65164.0,412075166.84,4.43,64.86,62.06,63.25,63.2,0.73,1.15,49.6,2.55,53799801054.0,35291350483.0,0.0,0.0,30.73,14.34
4610,688169,石头科技,205.5,-1.6,-3.34,26229.0,542655996.0,2.34,209.5,204.61,208.6,208.84,0.82,1.42,19.34,3.09,37960606914.0,37960606914.0,-0.01,-0.17,-8.32,3.39
4614,600362,江西铜业,20.86,-1.6,-0.34,117551.0,246908272.0,1.65,21.2,20.85,21.2,21.2,0.87,0.57,10.87,0.95,72232535388.0,43289660868.0,0.0,-0.05,2.66,20.86
4615,600348,华阳股份,7.36,-1.6,-0.12,235815.0,174418809.0,1.87,7.48,7.34,7.48,7.48,0.91,0.65,10.95,0.96,26551200000.0,26551200000.0,0.0,0.14,2.51,-18.58
4632,600546,山煤国际,12.11,-1.62,-0.2,146326.0,178233674.0,1.62,12.3,12.1,12.3,12.31,0.92,0.74,8.65,1.44,24007543855.0,24007543855.0,-0.08,0.08,8.22,-28.17
4638,300223,北京君正,67.54,-1.63,-1.12,91183.0,623190058.28,2.68,69.26,67.42,68.01,68.66,0.74,2.17,80.13,2.73,32525231789.0,28339149056.0,0.01,0.0,54.55,4.79
4643,300207,欣旺达,22.8,-1.64,-0.38,264974.0,610864402.81,2.59,23.32,22.72,23.16,23.18,0.63,1.55,26.04,1.79,42084384689.0,39026422469.0,0.04,0.13,47.0,55.74
4647,600233,圆通速递,14.38,-1.64,-0.24,257393.0,372769374.0,2.8,14.78,14.37,14.75,14.62,0.72,0.75,12.68,1.62,49544761938.0,49544761938.0,0.0,0.0,-2.18,20.44
4651,002555,三七互娱,16.68,-1.65,-0.28,1044580.0,1777907812.6,5.54,17.55,16.61,16.97,16.96,1.27,6.51,14.62,2.94,36993976207.0,26764626135.0,0.0,0.18,25.89,-6.34
4664,002236,大华股份,15.97,-1.66,-0.27,337289.0,542928552.6,2.4,16.32,15.93,16.23,16.24,0.82,1.6,15.51,1.47,52614514497.0,33588838907.0,-0.06,0.13,23.99,-10.68
4670,601162,天风证券,4.7,-1.67,-0.08,3588155.0,1701954055.0,2.51,4.82,4.7,4.77,4.78,0.7,4.14,-56.95,1.77,40729060081.0,40729060081.0,0.0,-0.21,103.46,52.1
4672,600583,海油工程,5.28,-1.68,-0.09,348305.0,185166911.0,1.86,5.37,5.27,5.34,5.37,0.77,0.79,10.04,0.9,23344753344.0,23344753344.0,0.0,0.19,-2.22,-8.81
4675,600027,华电国际,5.27,-1.68,-0.09,470504.0,248701617.0,2.24,5.36,5.24,5.35,5.36,1.14,0.55,7.84,1.29,53899247171.0,44849426099.0,0.0,0.0,0.38,7.33
4677,002558,巨人网络,12.84,-1.68,-0.22,389611.0,508812825.3,4.21,13.32,12.77,13.0,13.06,0.97,2.01,17.4,2.04,24842197845.0,24842197845.0,0.23,0.23,46.74,17.58
4679,600562,国睿科技,20.42,-1.69,-0.35,179471.0,370356524.0,4.48,21.13,20.2,20.77,20.77,1.01,1.45,51.64,4.42,25358737093.0,25198928478.0,0.05,0.29,61.93,49.05
4685,688777,中控技术,46.45,-1.69,-0.8,97382.0,456237718.0,2.2,47.45,46.41,47.18,47.25,0.77,1.25,38.43,3.68,36722963841.0,36168382892.0,-0.02,-0.11,21.41,4.03
4686,300001,特锐德,22.04,-1.69,-0.38,147563.0,326625174.7,2.05,22.41,21.95,22.36,22.42,0.83,1.44,39.08,3.37,23267445355.0,22655931934.0,0.14,0.05,28.74,10.2
4697,603568,伟明环保,20.7,-1.71,-0.36,41963.0,87104840.0,2.61,21.15,20.6,21.08,21.06,1.04,0.25,12.54,2.81,35286216063.0,35156675463.0,0.0,0.05,14.49,31.43
4709,000830,鲁西化工,11.4,-1.72,-0.2,219176.0,251536511.34,1.72,11.59,11.39,11.59,11.6,0.59,1.15,10.37,1.19,21775965941.0,21700586656.0,-0.09,-0.09,5.95,15.15
4716,002032,苏 泊 尔,51.59,-1.73,-0.91,12357.0,64119832.93,1.66,52.45,51.58,52.45,52.5,0.84,0.15,21.64,7.37,41351366417.0,41263928280.0,-0.04,-0.06,1.28,2.61
4725,600066,宇通客车,21.45,-1.74,-0.38,171613.0,370685722.0,2.11,21.86,21.4,21.82,21.83,0.66,0.78,14.65,4.0,47488996333.0,47488996333.0,-0.05,0.05,0.61,82.55
4730,002508,老板电器,22.5,-1.75,-0.4,70102.0,158143715.91,2.14,22.91,22.42,22.9,22.9,0.75,0.75,13.25,1.97,21242914110.0,20966719500.0,-0.27,0.09,26.33,10.95
4739,688002,睿创微纳,47.0,-1.76,-0.84,56968.0,269370120.0,3.74,48.5,46.71,48.5,47.84,0.87,1.27,32.7,4.17,21078393056.0,21078393056.0,0.09,0.21,98.15,6.7
4741,600566,济川药业,28.51,-1.76,-0.51,56805.0,162875257.0,2.65,29.17,28.4,29.09,29.02,0.91,0.62,10.36,1.87,26277785602.0,26107980042.0,-0.07,0.07,-0.73,-5.38
4749,300782,卓胜微,91.36,-1.76,-1.64,71077.0,657378891.91,2.67,93.68,91.2,93.14,93.0,0.78,1.59,86.09,4.78,48834543037.0,40890043895.0,-0.01,-0.03,44.26,-35.1
4757,300765,新诺威,28.78,-1.77,-0.52,96723.0,282237825.19,4.1,29.71,28.51,29.17,29.3,0.85,0.78,217.6,10.6,40424184928.0,35890744651.0,0.1,-0.14,20.12,-4.86
4758,603979,金诚信,38.7,-1.78,-0.7,33826.0,131285852.0,2.03,39.34,38.54,39.29,39.4,0.65,0.54,16.56,2.91,24139483401.0,24139483401.0,0.03,0.0,-6.88,3.04
4759,601001,晋控煤业,13.82,-1.78,-0.25,99445.0,138504962.0,1.92,14.07,13.8,14.03,14.07,0.75,0.59,8.07,1.28,23130534000.0,23130534000.0,-0.07,-0.07,-1.29,19.76
4776,300024,机器人,17.97,-1.8,-0.33,713133.0,1293658120.54,3.28,18.5,17.9,18.45,18.3,0.56,4.65,-211.6,6.47,28134190502.0,27544268089.0,-0.06,0.06,98.13,51.39
4797,600487,亨通光电,17.13,-1.83,-0.32,312055.0,536197470.0,3.44,17.55,16.95,17.43,17.45,0.95,1.27,13.69,1.49,42255164674.0,42255164674.0,0.12,0.12,38.93,45.29
4813,600600,青岛啤酒,70.28,-1.86,-1.33,38314.0,272569080.0,2.57,72.1,70.26,71.61,71.61,0.94,0.54,14.41,3.22,95875750261.0,49830694674.0,-0.1,-0.01,22.14,-3.4
4818,600378,昊华科技,30.03,-1.86,-0.57,16705.0,50337425.0,2.09,30.55,29.91,30.5,30.6,0.77,0.18,29.33,2.67,33290720253.0,27346723584.0,-0.07,0.17,11.43,-0.33
4820,688521,芯原股份,49.36,-1.87,-0.94,106865.0,536689478.0,5.09,51.77,49.21,50.05,50.3,0.98,2.15,-46.79,10.62,24697526848.0,24570084708.0,-0.02,0.02,85.22,-1.2
4822,000831,中国稀土,30.4,-1.87,-0.58,206807.0,634635877.11,2.42,31.15,30.4,30.87,30.98,0.51,1.95,-119.19,7.05,32261112533.0,32261112533.0,-0.03,-0.1,42.32,10.18
4826,688065,凯赛生物,44.3,-1.88,-0.85,22036.0,98117492.0,2.79,45.28,44.02,45.2,45.15,0.88,0.38,56.15,2.27,25843647128.0,25843647128.0,0.14,-0.05,29.38,-19.15
4827,300073,当升科技,44.8,-1.88,-0.86,152609.0,692821705.37,2.61,45.96,44.77,45.55,45.66,0.65,3.02,36.66,1.72,22691234675.0,22640297568.0,0.07,-0.18,53.01,19.63
4833,000975,山金国际,16.08,-1.89,-0.31,212729.0,344154267.6,2.56,16.47,16.05,16.24,16.39,0.88,0.86,19.39,3.57,44649694021.0,39992427429.0,0.0,-0.06,-5.52,9.24
4836,603228,景旺电子,24.82,-1.9,-0.48,96863.0,242475451.0,2.21,25.3,24.74,25.3,25.3,0.71,1.05,19.19,2.14,23145423937.0,22849284107.0,0.0,0.08,7.77,12.51
4837,002738,中矿资源,37.73,-1.9,-0.73,123822.0,467548444.56,2.5,38.33,37.37,38.33,38.46,0.66,1.74,37.41,2.28,27221888519.0,26834633421.0,0.0,-0.08,36.31,3.91
4838,601231,环旭电子,13.93,-1.9,-0.27,181991.0,255816104.0,2.11,14.22,13.92,14.18,14.2,0.75,0.83,17.63,1.78,30485954135.0,30485954135.0,0.0,-0.07,-8.66,-6.13
4839,600549,厦门钨业,20.1,-1.9,-0.39,148094.0,299772301.0,1.85,20.46,20.08,20.46,20.49,0.61,1.05,15.24,2.36,28503781860.0,28434430830.0,-0.1,-0.05,21.52,19.79
4857,300037,新宙邦,41.25,-1.93,-0.81,100540.0,421367335.04,4.28,42.83,41.03,41.88,42.06,0.61,1.84,33.25,3.35,31097689178.0,22532460431.0,-0.05,0.15,32.08,-11.67
4858,300759,康龙化成,26.99,-1.93,-0.53,200966.0,547102756.44,2.51,27.65,26.96,27.5,27.52,0.87,1.41,25.45,3.6,48241772076.0,38557465561.0,0.04,0.04,44.64,-6.22
4862,600060,海信视像,18.8,-1.93,-0.37,233572.0,437206326.0,3.86,19.15,18.41,19.14,19.17,1.24,1.8,14.04,1.31,24533478375.0,24347774494.0,0.0,0.05,29.21,-6.42
4869,688188,柏楚电子,179.6,-1.94,-3.55,9014.0,163467351.0,2.65,183.56,178.7,183.0,183.15,0.8,0.44,38.13,7.02,36899306357.0,36899306357.0,0.28,0.32,17.49,0.74
4873,600875,东方电气,15.07,-1.95,-0.3,215389.0,325509247.0,2.34,15.36,15.0,15.36,15.37,0.6,1.06,13.42,1.22,46980716817.0,30495336434.0,0.27,0.4,11.96,6.5
4875,300114,中航电测,67.2,-1.96,-1.34,142981.0,971342393.55,3.05,68.99,66.9,68.0,68.54,0.8,2.42,288.44,15.93,39699105533.0,39699105533.0,0.01,0.12,66.13,53.6
4882,002532,天山铝业,7.98,-1.97,-0.16,313534.0,251552255.08,2.09,8.14,7.97,8.13,8.14,0.82,0.76,9.03,1.46,37122045612.0,32957443507.0,0.0,0.0,20.18,40.99
4893,300413,芒果超媒,28.64,-1.98,-0.58,214955.0,627338812.59,5.27,30.07,28.53,29.56,29.22,1.02,2.1,27.82,2.37,53577444142.0,29261486797.0,0.03,0.28,56.42,14.47
4898,600754,锦江酒店,25.65,-1.99,-0.52,99177.0,256592857.0,3.36,26.44,25.56,26.17,26.17,1.36,1.09,18.62,1.62,27446630216.0,23290451960.0,0.04,0.23,10.89,-12.4
4919,300832,新产业,63.56,-2.0,-1.3,34962.0,222214274.59,3.52,64.99,62.71,64.76,64.86,0.66,0.51,27.07,6.15,49940285975.0,43233990353.0,0.19,0.22,-3.26,-17.67
4936,600699,均胜电子,15.43,-2.03,-0.32,212510.0,330077739.0,1.9,15.71,15.41,15.63,15.75,0.82,1.55,17.32,1.67,21736264808.0,21109545748.0,-0.06,0.0,14.3,-12.82
4939,603345,安井食品,83.71,-2.04,-1.74,30334.0,255218234.0,2.06,85.36,83.6,85.25,85.45,0.71,1.03,17.59,1.92,24551660161.0,24551660161.0,0.01,0.01,18.37,-17.49
4940,002130,沃尔核材,17.3,-2.04,-0.36,568558.0,992242615.72,2.83,17.72,17.22,17.5,17.66,0.78,4.55,24.95,4.08,21796245123.0,21610279932.0,-0.06,0.0,30.17,134.42
4946,002223,鱼跃医疗,33.98,-2.05,-0.71,84193.0,286483953.43,2.62,34.72,33.81,34.69,34.69,1.33,0.9,16.68,2.72,34064166047.0,31896130593.0,0.06,0.06,7.77,1.8
4956,300558,贝达药业,52.69,-2.06,-1.11,104772.0,565465762.52,6.45,55.86,52.39,53.67,53.8,0.88,2.51,39.73,3.91,22050021281.0,21981266732.0,0.27,0.29,52.2,2.55
4959,002273,水晶光电,20.4,-2.06,-0.43,373939.0,764865726.82,2.06,20.73,20.3,20.69,20.83,0.72,2.75,24.7,3.21,28368897308.0,27701433972.0,-0.05,0.15,23.41,55.25
4963,300316,晶盛机电,34.08,-2.07,-0.72,114306.0,394892674.33,2.9,35.05,34.04,34.79,34.8,0.73,0.93,11.31,2.62,44628911802.0,41971409157.0,0.0,-0.03,48.95,-21.46
4966,002465,海格通信,12.3,-2.07,-0.26,516438.0,644888156.36,3.66,12.73,12.27,12.53,12.56,0.92,2.12,123.81,2.41,30526557560.0,29910296970.0,0.0,-0.08,44.2,-3.15
4980,000423,东阿阿胶,56.96,-2.1,-1.22,63148.0,360395591.29,2.65,58.15,56.61,58.02,58.18,1.12,0.98,23.88,3.7,36680919895.0,36680919895.0,-0.04,0.02,20.3,22.79
5001,688213,思特威-W,70.34,-2.14,-1.54,49910.0,358325070.0,4.48,73.4,70.18,72.44,71.88,0.82,1.56,77.17,6.96,28115755937.0,22573153925.0,-0.07,0.07,49.44,26.97
5015,000661,长春高新,105.59,-2.17,-2.34,44984.0,480102253.02,3.0,108.45,105.21,107.93,107.93,0.95,1.13,11.42,1.85,42477905529.0,42035903888.0,0.0,0.17,31.4,-25.27
5023,600745,闻泰科技,40.17,-2.19,-0.9,192197.0,779219966.0,2.65,41.2,40.11,41.07,41.07,0.67,1.54,90.42,1.39,49975603250.0,49975603250.0,0.0,-0.07,64.7,-4.79
5050,600563,法拉电子,128.41,-2.25,-2.95,17703.0,229960014.0,3.05,131.88,127.88,131.3,131.36,0.79,0.79,27.97,5.75,28892250000.0,28892250000.0,-0.03,0.0,64.19,41.73
5062,000933,神火股份,15.88,-2.28,-0.37,267971.0,428389515.1,2.52,16.27,15.86,16.25,16.25,0.85,1.19,7.57,1.65,35719687036.0,35621840987.0,0.0,-0.06,3.86,-0.75
5064,300002,神州泰岳,12.01,-2.28,-0.28,741300.0,904327568.81,4.31,12.53,12.0,12.29,12.29,0.64,4.07,16.16,3.45,23570405098.0,21865760379.0,-0.08,0.0,40.8,36.63
5077,300803,指南针,92.61,-2.3,-2.18,195486.0,1838372471.51,3.6,95.91,92.5,94.75,94.79,0.83,4.83,-258.69,20.79,37924220173.0,37481846374.0,-0.01,-0.04,166.73,53.68
5082,300748,金力永磁,19.44,-2.31,-0.46,327692.0,646854031.66,3.97,20.15,19.36,19.66,19.9,0.52,2.89,99.62,3.88,26151401895.0,22041124391.0,0.21,0.21,92.86,-2.21
5094,002261,拓维信息,20.18,-2.32,-0.48,825761.0,1688013960.4,3.53,20.9,20.17,20.74,20.66,0.71,7.32,1726.54,9.77,25352975567.0,22756885060.0,0.0,-0.15,76.55,34.18
5125,002837,英维克,36.7,-2.39,-0.9,195062.0,723359023.77,3.16,37.79,36.6,37.2,37.6,0.6,3.02,58.04,9.79,27298292870.0,23731027473.0,0.14,0.03,77.9,74.93
5139,603816,顾家家居,27.35,-2.43,-0.68,58047.0,160506817.0,2.96,28.08,27.25,28.03,28.03,0.69,0.71,12.41,2.3,22478733045.0,22212746418.0,-0.04,-0.07,13.49,-18.63
5145,002138,顺络电子,30.85,-2.44,-0.77,170095.0,530718903.02,5.34,32.3,30.61,32.16,31.62,1.13,2.25,29.89,4.03,24874921221.0,23338290989.0,0.0,0.26,32.12,15.5
5152,688385,复旦微电,40.6,-2.45,-1.02,97333.0,399390557.0,3.53,41.76,40.29,41.0,41.62,1.08,1.82,58.38,5.83,33253852240.0,21710054240.0,0.05,-0.02,56.76,5.37
5174,600779,水井坊,59.04,-2.49,-1.51,142937.0,855934151.0,3.78,61.14,58.85,60.0,60.55,1.08,2.93,19.22,5.8,28832856938.0,28832856938.0,-0.02,-0.1,81.49,2.04
5178,002595,豪迈科技,43.62,-2.5,-1.12,28200.0,123346122.0,3.24,44.78,43.33,44.78,44.74,1.13,0.35,18.47,3.64,34896000000.0,34667649300.0,0.16,0.14,17.48,51.62
5183,600985,淮北矿业,14.37,-2.51,-0.37,174664.0,253152032.0,2.58,14.73,14.35,14.72,14.74,0.9,0.65,7.01,0.93,38702127648.0,38702127648.0,0.0,0.07,6.44,-8.06
5187,002517,恺英网络,12.75,-2.52,-0.33,538753.0,698522015.3,5.12,13.36,12.69,13.09,13.08,1.1,2.81,16.08,4.53,27444599834.0,24406785956.0,0.0,0.08,48.95,16.23
5225,002709,天赐材料,24.35,-2.64,-0.66,430562.0,1063014017.21,3.84,25.2,24.24,25.13,25.01,0.53,3.11,103.58,3.61,46723386680.0,33725159811.0,0.21,0.25,79.31,-1.74
5232,002430,杭氧股份,23.32,-2.67,-0.64,81518.0,190387421.32,3.38,24.0,23.19,23.99,23.96,0.85,0.85,25.48,2.58,22945858584.0,22487231840.0,0.09,0.17,33.49,-17.92
5235,300136,信维通信,25.11,-2.67,-0.69,309015.0,780954151.94,2.95,25.74,24.98,25.66,25.8,0.88,3.75,34.17,3.38,24295648500.0,20704900622.0,-0.04,0.04,44.81,6.85
5243,002078,太阳纸业,14.41,-2.7,-0.4,158151.0,229217810.15,2.97,14.84,14.4,14.77,14.81,0.59,0.57,12.28,1.45,40269798645.0,40019843779.0,0.0,-0.14,18.6,21.4
5255,002812,恩捷股份,36.94,-2.74,-1.04,128390.0,480176627.28,3.63,38.24,36.86,37.71,37.98,0.58,1.57,60.67,1.4,35879037321.0,30184096224.0,0.0,-0.05,45.38,-33.18
5270,601799,星宇股份,136.36,-2.77,-3.88,9451.0,129704760.0,3.69,140.98,135.8,140.98,140.24,0.7,0.33,29.9,4.01,38955245575.0,38955245575.0,-0.47,-0.07,20.25,5.13
5296,603786,科博达,54.8,-2.84,-1.6,12028.0,66402238.0,3.09,56.41,54.67,56.27,56.4,0.86,0.3,27.37,4.36,22133188440.0,22050867880.0,-0.02,0.0,25.46,-22.56
5298,688183,生益电子,32.52,-2.84,-0.95,53391.0,175534094.0,4.18,33.75,32.35,33.36,33.47,0.55,0.64,108.77,6.68,27050824611.0,27050824611.0,0.28,0.31,68.5,186.02
5324,000426,兴业银锡,12.57,-2.93,-0.38,173681.0,219833816.0,2.86,12.89,12.52,12.86,12.95,1.01,1.04,13.32,3.02,23093506193.0,21049060076.0,-0.08,0.0,8.55,39.36
5335,300058,蓝色光标,10.4,-2.99,-0.32,4518877.0,4765341916.25,10.17,11.19,10.1,10.5,10.72,0.73,18.45,160.04,3.3,26278758834.0,25475797537.0,0.0,0.87,110.1,45.05
5344,002065,东华软件,7.72,-3.02,-0.24,1295832.0,1022130660.19,5.53,8.14,7.7,7.99,7.96,0.62,4.46,37.88,2.1,24746323935.0,22449155130.0,-0.13,0.26,80.37,26.14
